,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,model.init.max_iter,Metric,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified
d86599284010ae740fbb0fc1b641c366,train,deckard.base.experiment.Experiment,d86599284010ae740fbb0fc1b641c366,SMS Spam,cpu,d86599284010ae740fbb0fc1b641c366,d86599284010ae740fbb0fc1b641c366,k-Logistic,d86599284010ae740fbb0fc1b641c366,d86599284010ae740fbb0fc1b641c366,0.95,1.726962807668441,cpu,1725634897.3322773,1725634896.084067,1.39415358,0.0139415358,cpu,1725634896.0839908,1725634895.2977135,0.87610719,0.0087610719,raw_data/sms-spam_undersampled_1450.csv,label,4,True,True,100,100,deckard.base.files.FileConfig,data,80e7e1e421d80a0b2f40e6f9bf4f3788,.pkl,sms_spam,d86599284010ae740fbb0fc1b641c366,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,4,True,True,100,100,label,47.4852179778449,balanced,True,1,1000,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0005120806852733,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
d9d35147a51a4a53c549bcea7ace1a26,train,deckard.base.experiment.Experiment,d9d35147a51a4a53c549bcea7ace1a26,SMS Spam,cpu,d9d35147a51a4a53c549bcea7ace1a26,d9d35147a51a4a53c549bcea7ace1a26,k-Logistic,d9d35147a51a4a53c549bcea7ace1a26,d9d35147a51a4a53c549bcea7ace1a26,0.93,2.4177463315409566,cpu,1725634786.5102894,1725634785.8405006,0.67361964,0.0067361964,cpu,1725634785.840421,1725634785.2968726,0.59151222,0.0059151222,raw_data/sms-spam_undersampled_1450.csv,label,4,True,True,100,100,deckard.base.files.FileConfig,data,80e7e1e421d80a0b2f40e6f9bf4f3788,.pkl,sms_spam,d9d35147a51a4a53c549bcea7ace1a26,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,4,True,True,100,100,label,24.656321057458104,balanced,True,1,1000,Jaro,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,4.5348676042915306e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
da09c12f2541bf2cabb15e1d8df7446d,train,deckard.base.experiment.Experiment,da09c12f2541bf2cabb15e1d8df7446d,SMS Spam,cpu,da09c12f2541bf2cabb15e1d8df7446d,da09c12f2541bf2cabb15e1d8df7446d,k-Logistic,da09c12f2541bf2cabb15e1d8df7446d,da09c12f2541bf2cabb15e1d8df7446d,0.88,4.144677155312189,cpu,1725634778.4688215,1725634777.0832868,1.60725471,0.0160725471,cpu,1725634777.083164,1725634776.1892226,1.03403044,0.0103403044,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,100,100,deckard.base.files.FileConfig,data,8cbd1eeebedc9e8d856c1d334b6e027e,.pkl,sms_spam,da09c12f2541bf2cabb15e1d8df7446d,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,100,100,label,43.21910981246118,balanced,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,7.714183433786492e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
defa776834c4b1964e7b06556f59000e,train,deckard.base.experiment.Experiment,defa776834c4b1964e7b06556f59000e,SMS Spam,cpu,defa776834c4b1964e7b06556f59000e,defa776834c4b1964e7b06556f59000e,k-Logistic,defa776834c4b1964e7b06556f59000e,defa776834c4b1964e7b06556f59000e,0.95,1.726954811694139,cpu,1725634845.360107,1725634844.0946326,1.41656527,0.0141656527,cpu,1725634844.0945563,1725634843.2733068,0.92424661,0.0092424661,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,100,100,deckard.base.files.FileConfig,data,156d597b6a2cfefada4d85b2ccb52532,.pkl,sms_spam,defa776834c4b1964e7b06556f59000e,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,100,100,label,48.94123894727159,balanced,True,1,1000,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0003686297610094,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
c5c3e6cc1bebfb22c4ef7d2ebeee769e,train,deckard.base.experiment.Experiment,c5c3e6cc1bebfb22c4ef7d2ebeee769e,SMS Spam,cpu,c5c3e6cc1bebfb22c4ef7d2ebeee769e,c5c3e6cc1bebfb22c4ef7d2ebeee769e,k-Logistic,c5c3e6cc1bebfb22c4ef7d2ebeee769e,c5c3e6cc1bebfb22c4ef7d2ebeee769e,0.9,3.453901627413975,cpu,1725634845.428763,1725634844.1592872,1.41353571,0.0141353571,cpu,1725634844.159195,1725634843.36017,0.88904513,0.0088904513,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,100,100,deckard.base.files.FileConfig,data,8cbd1eeebedc9e8d856c1d334b6e027e,.pkl,sms_spam,c5c3e6cc1bebfb22c4ef7d2ebeee769e,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,100,100,label,41.508927516506205,balanced,True,1,1000,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.0619681882020845e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
df15650e7cac98eebbb02b2968890332,train,deckard.base.experiment.Experiment,df15650e7cac98eebbb02b2968890332,SMS Spam,cpu,df15650e7cac98eebbb02b2968890332,df15650e7cac98eebbb02b2968890332,k-Logistic,df15650e7cac98eebbb02b2968890332,df15650e7cac98eebbb02b2968890332,0.91,3.1085218594391693,cpu,1725634826.2024212,1725634825.5360825,0.67056565,0.0067056565,cpu,1725634825.5360055,1725634825.0675418,0.5007542,0.005007542,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,100,100,deckard.base.files.FileConfig,data,8cbd1eeebedc9e8d856c1d334b6e027e,.pkl,sms_spam,df15650e7cac98eebbb02b2968890332,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,100,100,label,33.29631425262843,balanced,True,1,1000,Ratio,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.9343546428215643e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
e1663306db64fd37de248db8eb4a862b,train,deckard.base.experiment.Experiment,e1663306db64fd37de248db8eb4a862b,SMS Spam,cpu,e1663306db64fd37de248db8eb4a862b,e1663306db64fd37de248db8eb4a862b,k-Logistic,e1663306db64fd37de248db8eb4a862b,e1663306db64fd37de248db8eb4a862b,0.95,1.726962807668441,cpu,1725634897.4117334,1725634896.1297183,1.43013303,0.0143013303,cpu,1725634896.1296349,1725634895.3000596,0.91809194,0.0091809194,raw_data/sms-spam_undersampled_1450.csv,label,4,True,True,100,100,deckard.base.files.FileConfig,data,80e7e1e421d80a0b2f40e6f9bf4f3788,.pkl,sms_spam,e1663306db64fd37de248db8eb4a862b,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,4,True,True,100,100,label,17.901416984497573,balanced,True,1,1000,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001539764546649,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
e3d797102903694b4096513aa5db1c39,train,deckard.base.experiment.Experiment,e3d797102903694b4096513aa5db1c39,SMS Spam,cpu,e3d797102903694b4096513aa5db1c39,e3d797102903694b4096513aa5db1c39,k-Logistic,e3d797102903694b4096513aa5db1c39,e3d797102903694b4096513aa5db1c39,0.95,1.726954811694139,cpu,1725634854.4606018,1725634853.0765264,1.55420662,0.0155420662,cpu,1725634853.0763695,1725634852.2524967,0.92394224,0.0092394224,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,100,100,deckard.base.files.FileConfig,data,156d597b6a2cfefada4d85b2ccb52532,.pkl,sms_spam,e3d797102903694b4096513aa5db1c39,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,100,100,label,59.29589448292249,balanced,True,1,1000,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,7.243676740562433e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
e45b493a680349a75492adf77be79e0c,train,deckard.base.experiment.Experiment,e45b493a680349a75492adf77be79e0c,SMS Spam,cpu,e45b493a680349a75492adf77be79e0c,e45b493a680349a75492adf77be79e0c,k-Logistic,e45b493a680349a75492adf77be79e0c,e45b493a680349a75492adf77be79e0c,0.9,3.453901627413975,cpu,1725634716.363084,1725634714.9144878,1.69815058,0.0169815058,cpu,1725634714.914413,1725634714.0400307,1.01115239,0.0101115239,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,100,100,deckard.base.files.FileConfig,data,8cbd1eeebedc9e8d856c1d334b6e027e,.pkl,sms_spam,e45b493a680349a75492adf77be79e0c,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,100,100,label,123.5989590159676,balanced,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,7.636374393588578e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
e6180c38597c52d3142585f9d9f2b7fe,train,deckard.base.experiment.Experiment,e6180c38597c52d3142585f9d9f2b7fe,SMS Spam,cpu,e6180c38597c52d3142585f9d9f2b7fe,e6180c38597c52d3142585f9d9f2b7fe,k-Logistic,e6180c38597c52d3142585f9d9f2b7fe,e6180c38597c52d3142585f9d9f2b7fe,0.88,4.144677155312189,cpu,1725634827.3266,1725634825.9530733,1.58863287,0.0158863287,cpu,1725634825.9529996,1725634825.0660818,1.01976667,0.0101976667,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,100,100,deckard.base.files.FileConfig,data,8cbd1eeebedc9e8d856c1d334b6e027e,.pkl,sms_spam,e6180c38597c52d3142585f9d9f2b7fe,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,100,100,label,33.415558776088474,balanced,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,4.365492103853626e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
e67d2ba7866babd3d43aa6119879986e,train,deckard.base.experiment.Experiment,e67d2ba7866babd3d43aa6119879986e,SMS Spam,cpu,e67d2ba7866babd3d43aa6119879986e,e67d2ba7866babd3d43aa6119879986e,k-Logistic,e67d2ba7866babd3d43aa6119879986e,e67d2ba7866babd3d43aa6119879986e,0.9,3.453901627413975,cpu,1725634716.2616208,1725634714.846746,1.64035563,0.0164035563,cpu,1725634714.8466852,1725634713.990276,0.99129021,0.0099129021,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,100,100,deckard.base.files.FileConfig,data,8cbd1eeebedc9e8d856c1d334b6e027e,.pkl,sms_spam,e67d2ba7866babd3d43aa6119879986e,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,100,100,label,114.98407568665522,balanced,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.542575192109118e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
e7fa1c1262d018bbb4672a4c68ee78d1,train,deckard.base.experiment.Experiment,e7fa1c1262d018bbb4672a4c68ee78d1,SMS Spam,cpu,e7fa1c1262d018bbb4672a4c68ee78d1,e7fa1c1262d018bbb4672a4c68ee78d1,k-Logistic,e7fa1c1262d018bbb4672a4c68ee78d1,e7fa1c1262d018bbb4672a4c68ee78d1,0.95,1.726962807668441,cpu,1725634906.1530206,1725634904.8989,1.40235172,0.0140235172,cpu,1725634904.8988302,1725634904.1264892,0.86007377,0.0086007377,raw_data/sms-spam_undersampled_1450.csv,label,4,True,True,100,100,deckard.base.files.FileConfig,data,80e7e1e421d80a0b2f40e6f9bf4f3788,.pkl,sms_spam,e7fa1c1262d018bbb4672a4c68ee78d1,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,4,True,True,100,100,label,21.85094701988612,balanced,True,1,1000,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0005045984896868,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
e88d07435282bbe6fea4ef8d2233a4a7,train,deckard.base.experiment.Experiment,e88d07435282bbe6fea4ef8d2233a4a7,SMS Spam,cpu,e88d07435282bbe6fea4ef8d2233a4a7,e88d07435282bbe6fea4ef8d2233a4a7,k-Logistic,e88d07435282bbe6fea4ef8d2233a4a7,e88d07435282bbe6fea4ef8d2233a4a7,0.88,4.144677155312189,cpu,1725634805.4259026,1725634804.113826,1.52876339,0.0152876339,cpu,1725634804.11375,1725634803.2766285,0.97453237,0.0097453237,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,100,100,deckard.base.files.FileConfig,data,8cbd1eeebedc9e8d856c1d334b6e027e,.pkl,sms_spam,e88d07435282bbe6fea4ef8d2233a4a7,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,100,100,label,69.41704667715527,balanced,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001345986899618,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
e8c3cbf1a8e5fc6bde5db44c91eead16,train,deckard.base.experiment.Experiment,e8c3cbf1a8e5fc6bde5db44c91eead16,SMS Spam,cpu,e8c3cbf1a8e5fc6bde5db44c91eead16,e8c3cbf1a8e5fc6bde5db44c91eead16,k-Logistic,e8c3cbf1a8e5fc6bde5db44c91eead16,e8c3cbf1a8e5fc6bde5db44c91eead16,0.95,1.726962807668441,cpu,1725634888.153566,1725634886.8563323,1.46278336,0.0146278336,cpu,1725634886.856247,1725634886.0249913,0.93424466,0.0093424466,raw_data/sms-spam_undersampled_1450.csv,label,4,True,True,100,100,deckard.base.files.FileConfig,data,80e7e1e421d80a0b2f40e6f9bf4f3788,.pkl,sms_spam,e8c3cbf1a8e5fc6bde5db44c91eead16,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,4,True,True,100,100,label,42.0281913370913,balanced,True,1,1000,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001721019456802,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
ec6c6a041201bab6a3610b12efaac44b,train,deckard.base.experiment.Experiment,ec6c6a041201bab6a3610b12efaac44b,SMS Spam,cpu,ec6c6a041201bab6a3610b12efaac44b,ec6c6a041201bab6a3610b12efaac44b,k-Logistic,ec6c6a041201bab6a3610b12efaac44b,ec6c6a041201bab6a3610b12efaac44b,0.9,3.453901627413975,cpu,1725634769.3836968,1725634768.1021688,1.43643385,0.0143643385,cpu,1725634768.1020842,1725634767.273378,0.91975635,0.0091975635,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,100,100,deckard.base.files.FileConfig,data,8cbd1eeebedc9e8d856c1d334b6e027e,.pkl,sms_spam,ec6c6a041201bab6a3610b12efaac44b,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,100,100,label,81.33070180219386,balanced,True,1,1000,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,5.425764223201629e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
ee7470a5f515b48f26fa7313af48932b,train,deckard.base.experiment.Experiment,ee7470a5f515b48f26fa7313af48932b,SMS Spam,cpu,ee7470a5f515b48f26fa7313af48932b,ee7470a5f515b48f26fa7313af48932b,k-Logistic,ee7470a5f515b48f26fa7313af48932b,ee7470a5f515b48f26fa7313af48932b,0.9,3.453893631439672,cpu,1725634787.492362,1725634786.1628623,1.52695991,0.0152695991,cpu,1725634786.1627958,1725634785.3140705,0.98309741,0.0098309741,raw_data/sms-spam_undersampled_1450.csv,label,8,True,True,100,100,deckard.base.files.FileConfig,data,3e5874974e0977eb0bdad9d0fb46f754,.pkl,sms_spam,ee7470a5f515b48f26fa7313af48932b,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,8,True,True,100,100,label,71.8533638528241,balanced,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,4.433152123169601e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
f3f22b6f235f70d20baa391d3956fe7e,train,deckard.base.experiment.Experiment,f3f22b6f235f70d20baa391d3956fe7e,SMS Spam,cpu,f3f22b6f235f70d20baa391d3956fe7e,f3f22b6f235f70d20baa391d3956fe7e,k-Logistic,f3f22b6f235f70d20baa391d3956fe7e,f3f22b6f235f70d20baa391d3956fe7e,0.9,3.453901627413975,cpu,1725634817.9337246,1725634816.5898592,1.57033137,0.0157033137,cpu,1725634816.5897455,1725634815.758062,0.96052213,0.0096052213,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,100,100,deckard.base.files.FileConfig,data,8cbd1eeebedc9e8d856c1d334b6e027e,.pkl,sms_spam,f3f22b6f235f70d20baa391d3956fe7e,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,100,100,label,150.9612635278596,balanced,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,8.203951644051071e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
f7073f0c7c2b3375a677c619c51364aa,train,deckard.base.experiment.Experiment,f7073f0c7c2b3375a677c619c51364aa,SMS Spam,cpu,f7073f0c7c2b3375a677c619c51364aa,f7073f0c7c2b3375a677c619c51364aa,k-Logistic,f7073f0c7c2b3375a677c619c51364aa,f7073f0c7c2b3375a677c619c51364aa,0.92,2.7631260995157607,cpu,1725634826.2611277,1725634825.5601313,0.72756503,0.0072756503,cpu,1725634825.5600586,1725634825.0672655,0.52095441,0.0052095441,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,100,100,deckard.base.files.FileConfig,data,8cbd1eeebedc9e8d856c1d334b6e027e,.pkl,sms_spam,f7073f0c7c2b3375a677c619c51364aa,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,100,100,label,94.42211430332524,balanced,True,1,1000,Ratio,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.974362530329428e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
f9797b54dc88f77effc8ff0122ceebd9,train,deckard.base.experiment.Experiment,f9797b54dc88f77effc8ff0122ceebd9,SMS Spam,cpu,f9797b54dc88f77effc8ff0122ceebd9,f9797b54dc88f77effc8ff0122ceebd9,k-Logistic,f9797b54dc88f77effc8ff0122ceebd9,f9797b54dc88f77effc8ff0122ceebd9,0.95,1.726962807668441,cpu,1725634906.2115417,1725634904.9841862,1.37678471,0.0137678471,cpu,1725634904.9841082,1725634904.1862297,0.88939209,0.0088939209,raw_data/sms-spam_undersampled_1450.csv,label,4,True,True,100,100,deckard.base.files.FileConfig,data,80e7e1e421d80a0b2f40e6f9bf4f3788,.pkl,sms_spam,f9797b54dc88f77effc8ff0122ceebd9,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,4,True,True,100,100,label,16.345804668059966,balanced,True,1,1000,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001895071154979,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
dfe28802504a64eb35d8aadad0484630,train,deckard.base.experiment.Experiment,dfe28802504a64eb35d8aadad0484630,SMS Spam,cpu,dfe28802504a64eb35d8aadad0484630,dfe28802504a64eb35d8aadad0484630,k-Logistic,dfe28802504a64eb35d8aadad0484630,dfe28802504a64eb35d8aadad0484630,0.94,2.072342575643246,cpu,1725634769.3675349,1725634768.1312482,1.37268515,0.0137268515,cpu,1725634768.1311536,1725634767.2897491,0.94688484,0.0094688484,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,100,100,deckard.base.files.FileConfig,data,4a53dfc328c9bef4948df1fe6cac5ae2,.pkl,sms_spam,dfe28802504a64eb35d8aadad0484630,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,100,100,label,88.29804694567686,balanced,True,1,1000,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,4.058728623499411e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
7f144daa6a531033a9583271d87df1de,train,deckard.base.experiment.Experiment,7f144daa6a531033a9583271d87df1de,SMS Spam,cpu,7f144daa6a531033a9583271d87df1de,7f144daa6a531033a9583271d87df1de,k-Logistic,7f144daa6a531033a9583271d87df1de,7f144daa6a531033a9583271d87df1de,0.95,1.726954811694139,cpu,1725634854.4271152,1725634853.0365772,1.56257157,0.0156257157,cpu,1725634853.0364494,1725634852.2286348,0.9105595,0.009105595,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,100,100,deckard.base.files.FileConfig,data,156d597b6a2cfefada4d85b2ccb52532,.pkl,sms_spam,7f144daa6a531033a9583271d87df1de,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,100,100,label,55.70020904069939,balanced,True,1,1000,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,4.966106051375495e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
c5aaa5ba171d05033935b4b30a1aea50,train,deckard.base.experiment.Experiment,c5aaa5ba171d05033935b4b30a1aea50,SMS Spam,cpu,c5aaa5ba171d05033935b4b30a1aea50,c5aaa5ba171d05033935b4b30a1aea50,k-Logistic,c5aaa5ba171d05033935b4b30a1aea50,c5aaa5ba171d05033935b4b30a1aea50,0.77,7.944014522521082,cpu,1725634724.1242237,1725634723.4447577,0.6873561,0.006873561,cpu,1725634723.4446628,1725634723.014279,0.45503164,0.0045503164,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,100,100,deckard.base.files.FileConfig,data,8cbd1eeebedc9e8d856c1d334b6e027e,.pkl,sms_spam,c5aaa5ba171d05033935b4b30a1aea50,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,100,100,label,40.92799073996902,balanced,True,1,1000,Hamming,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,6.592284927514946e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
c2a0a0007b69aebbacb5bd1840daba9b,train,deckard.base.experiment.Experiment,c2a0a0007b69aebbacb5bd1840daba9b,SMS Spam,cpu,c2a0a0007b69aebbacb5bd1840daba9b,c2a0a0007b69aebbacb5bd1840daba9b,k-Logistic,c2a0a0007b69aebbacb5bd1840daba9b,c2a0a0007b69aebbacb5bd1840daba9b,0.9,3.453901627413975,cpu,1725634787.5143762,1725634786.1616025,1.56401509,0.0156401509,cpu,1725634786.1615286,1725634785.3071947,0.98485615,0.0098485615,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,100,100,deckard.base.files.FileConfig,data,8cbd1eeebedc9e8d856c1d334b6e027e,.pkl,sms_spam,c2a0a0007b69aebbacb5bd1840daba9b,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,100,100,label,130.8716878496195,balanced,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,5.121350915558966e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
80a7bee27662f762f35da5475d85bc3d,train,deckard.base.experiment.Experiment,80a7bee27662f762f35da5475d85bc3d,SMS Spam,cpu,80a7bee27662f762f35da5475d85bc3d,80a7bee27662f762f35da5475d85bc3d,k-Logistic,80a7bee27662f762f35da5475d85bc3d,80a7bee27662f762f35da5475d85bc3d,0.91,3.108513863464868,cpu,1725634760.5543754,1725634759.1200607,1.66841665,0.0166841665,cpu,1725634759.119949,1725634758.2233074,1.03627883,0.0103627883,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,100,100,deckard.base.files.FileConfig,data,8cbd1eeebedc9e8d856c1d334b6e027e,.pkl,sms_spam,80a7bee27662f762f35da5475d85bc3d,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,100,100,label,199.0524513526956,balanced,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.7779704128091906e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
