,Unnamed: 0,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,predictions,exception,data._target_,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.art._target_,model.art.initialize.nb_classes,model.art.library,model.data._target_,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init._target_,model.init.algorithm,model.init.k,model.init.m,model.init.metric,model.init.name,model.init.precompute,model.init.symmetric,model.init.weights,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
201,977919ecb7edc7bd1fd19471d5355b6a,train,deckard.base.experiment.Experiment,977919ecb7edc7bd1fd19471d5355b6a,sms_spam,cpu,977919ecb7edc7bd1fd19471d5355b6a,977919ecb7edc7bd1fd19471d5355b6a,GzipKNN,977919ecb7edc7bd1fd19471d5355b6a,977919ecb7edc7bd1fd19471d5355b6a,0.85,5.1808164596557615,cpu,1709303056.2035463,1709303050.9976454,5.343758076,0.2671879038,cpu,1709303050.9975574,1709303050.0327308,0.992548316,0.0496274158,sms_spam/reports/gzip_knn/20-0/train/977919ecb7edc7bd1fd19471d5355b6a/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,20,deckard.base.files.FileConfig,.csv,sms_spam,977919ecb7edc7bd1fd19471d5355b6a,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,20,label,deckard.base.model.ModelInitializer,ball_tree,1,-1,Gzip,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
202,9b5b9db1a85b0d6d9d76bbc6532ea93f,train,deckard.base.experiment.Experiment,9b5b9db1a85b0d6d9d76bbc6532ea93f,sms_spam,cpu,9b5b9db1a85b0d6d9d76bbc6532ea93f,9b5b9db1a85b0d6d9d76bbc6532ea93f,GzipKNN,9b5b9db1a85b0d6d9d76bbc6532ea93f,9b5b9db1a85b0d6d9d76bbc6532ea93f,0.87,4.49004093170166,cpu,1709303117.408322,1709303111.638836,6.073857947,0.30369289735,cpu,1709303111.6387317,1709303110.763898,0.886513056,0.0443256528,sms_spam/reports/gzip_knn/20-0/train/9b5b9db1a85b0d6d9d76bbc6532ea93f/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,20,deckard.base.files.FileConfig,.csv,sms_spam,9b5b9db1a85b0d6d9d76bbc6532ea93f,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,20,label,deckard.base.model.ModelInitializer,ball_tree,3,-1,SeqRatio,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
203,9e6877ff8046cb4b4d730a3197b78fa8,train,deckard.base.experiment.Experiment,9e6877ff8046cb4b4d730a3197b78fa8,sms_spam,cpu,9e6877ff8046cb4b4d730a3197b78fa8,9e6877ff8046cb4b4d730a3197b78fa8,GzipKNN,9e6877ff8046cb4b4d730a3197b78fa8,9e6877ff8046cb4b4d730a3197b78fa8,0.79,7.253143043518066,cpu,1709303545.8744726,1709303540.6861198,5.225700638,0.2612850319,cpu,1709303540.685674,1709303539.6981957,0.986857762,0.0493428881,sms_spam/reports/gzip_knn/20-0/train/9e6877ff8046cb4b4d730a3197b78fa8/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,20,deckard.base.files.FileConfig,.csv,sms_spam,9e6877ff8046cb4b4d730a3197b78fa8,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,20,label,deckard.base.model.ModelInitializer,ball_tree,1,-1,Pickle,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
204,a8b5b2b872d78254a9d721533ef18713,train,deckard.base.experiment.Experiment,a8b5b2b872d78254a9d721533ef18713,sms_spam,cpu,a8b5b2b872d78254a9d721533ef18713,a8b5b2b872d78254a9d721533ef18713,GzipKNN,a8b5b2b872d78254a9d721533ef18713,a8b5b2b872d78254a9d721533ef18713,0.87,4.49004093170166,cpu,1709303216.5645633,1709303211.3301728,5.391783509,0.26958917545,cpu,1709303211.3300722,1709303210.349055,1.011490243,0.05057451215,sms_spam/reports/gzip_knn/20-0/train/a8b5b2b872d78254a9d721533ef18713/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,20,deckard.base.files.FileConfig,.csv,sms_spam,a8b5b2b872d78254a9d721533ef18713,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,20,label,deckard.base.model.ModelInitializer,ball_tree,11,-1,Gzip,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
205,a8f7f2573bcc1f3de8af0e9a4f6a6002,train,deckard.base.experiment.Experiment,a8f7f2573bcc1f3de8af0e9a4f6a6002,sms_spam,cpu,a8f7f2573bcc1f3de8af0e9a4f6a6002,a8f7f2573bcc1f3de8af0e9a4f6a6002,GzipKNN,a8f7f2573bcc1f3de8af0e9a4f6a6002,a8f7f2573bcc1f3de8af0e9a4f6a6002,0.87,4.49004093170166,cpu,1709303098.2309246,1709303092.5549655,5.993256805,0.29966284025,cpu,1709303092.554847,1709303091.680261,0.8834209,0.044171045,sms_spam/reports/gzip_knn/20-0/train/a8f7f2573bcc1f3de8af0e9a4f6a6002/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,20,deckard.base.files.FileConfig,.csv,sms_spam,a8f7f2573bcc1f3de8af0e9a4f6a6002,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,20,label,deckard.base.model.ModelInitializer,ball_tree,1,-1,SeqRatio,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
206,a95501c8678d043a3b42d0afb8e09c3f,train,deckard.base.experiment.Experiment,a95501c8678d043a3b42d0afb8e09c3f,sms_spam,cpu,a95501c8678d043a3b42d0afb8e09c3f,a95501c8678d043a3b42d0afb8e09c3f,GzipKNN,a95501c8678d043a3b42d0afb8e09c3f,a95501c8678d043a3b42d0afb8e09c3f,0.87,4.49004093170166,cpu,1709302962.4902172,1709302957.3281622,5.215974818,0.2607987409,cpu,1709302957.3280196,1709302956.4414136,0.881043052,0.0440521526,sms_spam/reports/gzip_knn/20-0/train/a95501c8678d043a3b42d0afb8e09c3f/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,20,deckard.base.files.FileConfig,.csv,sms_spam,a95501c8678d043a3b42d0afb8e09c3f,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,20,label,deckard.base.model.ModelInitializer,brute,1,-1,Hamming,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
207,aa2cc55e7df866310957928bb6ae0873,train,deckard.base.experiment.Experiment,aa2cc55e7df866310957928bb6ae0873,sms_spam,cpu,aa2cc55e7df866310957928bb6ae0873,aa2cc55e7df866310957928bb6ae0873,GzipKNN,aa2cc55e7df866310957928bb6ae0873,aa2cc55e7df866310957928bb6ae0873,0.84,5.526204223632813,cpu,1709303532.5052023,1709303527.391858,5.133431367,0.25667156835,cpu,1709303527.3917432,1709303526.3242333,1.061496387,0.05307481935,sms_spam/reports/gzip_knn/20-0/train/aa2cc55e7df866310957928bb6ae0873/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,20,deckard.base.files.FileConfig,.csv,sms_spam,aa2cc55e7df866310957928bb6ae0873,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,20,label,deckard.base.model.ModelInitializer,brute,1,-1,Levenshtein,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
208,ad5f13c3774dc66e3054ed39e3f60293,train,deckard.base.experiment.Experiment,ad5f13c3774dc66e3054ed39e3f60293,sms_spam,cpu,ad5f13c3774dc66e3054ed39e3f60293,ad5f13c3774dc66e3054ed39e3f60293,GzipKNN,ad5f13c3774dc66e3054ed39e3f60293,ad5f13c3774dc66e3054ed39e3f60293,0.88,4.144653167724609,cpu,1709303170.680299,1709303156.9896405,13.962018059,0.69810090295,cpu,1709303156.9895394,1709303155.2543714,1.78840951,0.0894204755,sms_spam/reports/gzip_knn/20-0/train/ad5f13c3774dc66e3054ed39e3f60293/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,20,deckard.base.files.FileConfig,.csv,sms_spam,ad5f13c3774dc66e3054ed39e3f60293,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,20,label,deckard.base.model.ModelInitializer,ball_tree,3,-1,Lzma,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
209,ad7fa57609ed5c166d44b572d1a3542d,train,deckard.base.experiment.Experiment,ad7fa57609ed5c166d44b572d1a3542d,sms_spam,cpu,ad7fa57609ed5c166d44b572d1a3542d,ad7fa57609ed5c166d44b572d1a3542d,GzipKNN,ad7fa57609ed5c166d44b572d1a3542d,ad7fa57609ed5c166d44b572d1a3542d,0.87,4.49004093170166,cpu,1709303049.3475175,1709303044.2609496,5.084872763,0.25424363815,cpu,1709303044.2608433,1709303043.322001,0.931618759,0.04658093795,sms_spam/reports/gzip_knn/20-0/train/ad7fa57609ed5c166d44b572d1a3542d/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,20,deckard.base.files.FileConfig,.csv,sms_spam,ad7fa57609ed5c166d44b572d1a3542d,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,20,label,deckard.base.model.ModelInitializer,brute,11,-1,Hamming,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
210,af076f40375744a938d2b85c1e4a7e24,train,deckard.base.experiment.Experiment,af076f40375744a938d2b85c1e4a7e24,sms_spam,cpu,af076f40375744a938d2b85c1e4a7e24,af076f40375744a938d2b85c1e4a7e24,GzipKNN,af076f40375744a938d2b85c1e4a7e24,af076f40375744a938d2b85c1e4a7e24,0.89,3.799265403747559,cpu,1709303385.3725586,1709303380.0846438,5.443536995,0.27217684975,cpu,1709303380.0845225,1709303379.097595,1.01737209,0.0508686045,sms_spam/reports/gzip_knn/20-0/train/af076f40375744a938d2b85c1e4a7e24/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,20,deckard.base.files.FileConfig,.csv,sms_spam,af076f40375744a938d2b85c1e4a7e24,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,20,label,deckard.base.model.ModelInitializer,brute,5,-1,Gzip,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
211,b0e5dac213da831ea72d6c8a3393cdb4,train,deckard.base.experiment.Experiment,b0e5dac213da831ea72d6c8a3393cdb4,sms_spam,cpu,b0e5dac213da831ea72d6c8a3393cdb4,b0e5dac213da831ea72d6c8a3393cdb4,GzipKNN,b0e5dac213da831ea72d6c8a3393cdb4,b0e5dac213da831ea72d6c8a3393cdb4,0.87,4.49004093170166,cpu,1709303473.610464,1709303460.3324585,13.562035107,0.67810175535,cpu,1709303460.3322968,1709303458.7360215,1.656580053,0.08282900265,sms_spam/reports/gzip_knn/20-0/train/b0e5dac213da831ea72d6c8a3393cdb4/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,20,deckard.base.files.FileConfig,.csv,sms_spam,b0e5dac213da831ea72d6c8a3393cdb4,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,20,label,deckard.base.model.ModelInitializer,brute,11,-1,Lzma,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
212,b2a23bec0ab64b8e48a419595fb6fb7e,train,deckard.base.experiment.Experiment,b2a23bec0ab64b8e48a419595fb6fb7e,sms_spam,cpu,b2a23bec0ab64b8e48a419595fb6fb7e,b2a23bec0ab64b8e48a419595fb6fb7e,GzipKNN,b2a23bec0ab64b8e48a419595fb6fb7e,b2a23bec0ab64b8e48a419595fb6fb7e,0.87,4.49004093170166,cpu,1709303137.7542772,1709303131.969382,6.15858342,0.307929171,cpu,1709303131.9692512,1709303131.0815969,0.903691664,0.0451845832,sms_spam/reports/gzip_knn/20-0/train/b2a23bec0ab64b8e48a419595fb6fb7e/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,20,deckard.base.files.FileConfig,.csv,sms_spam,b2a23bec0ab64b8e48a419595fb6fb7e,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,20,label,deckard.base.model.ModelInitializer,brute,3,-1,SeqRatio,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
213,b32fa438c84285b5facbc71d5a52eea3,train,deckard.base.experiment.Experiment,b32fa438c84285b5facbc71d5a52eea3,sms_spam,cpu,b32fa438c84285b5facbc71d5a52eea3,b32fa438c84285b5facbc71d5a52eea3,GzipKNN,b32fa438c84285b5facbc71d5a52eea3,b32fa438c84285b5facbc71d5a52eea3,0.86,4.835428695678711,cpu,1709303585.7452729,1709303580.448729,5.359365494,0.2679682747,cpu,1709303580.4486048,1709303579.490801,0.965575443,0.04827877215,sms_spam/reports/gzip_knn/20-0/train/b32fa438c84285b5facbc71d5a52eea3/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,20,deckard.base.files.FileConfig,.csv,sms_spam,b32fa438c84285b5facbc71d5a52eea3,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,20,label,deckard.base.model.ModelInitializer,brute,5,-1,Levenshtein,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
214,b395e3e3bc1862ca155dd47c51e10e17,train,deckard.base.experiment.Experiment,b395e3e3bc1862ca155dd47c51e10e17,sms_spam,cpu,b395e3e3bc1862ca155dd47c51e10e17,b395e3e3bc1862ca155dd47c51e10e17,GzipKNN,b395e3e3bc1862ca155dd47c51e10e17,b395e3e3bc1862ca155dd47c51e10e17,0.86,4.835428695678711,cpu,1709303177.2039251,1709303171.9539435,5.303558019,0.26517790095,cpu,1709303171.9538608,1709303170.997206,0.967765539,0.04838827695,sms_spam/reports/gzip_knn/20-0/train/b395e3e3bc1862ca155dd47c51e10e17/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,20,deckard.base.files.FileConfig,.csv,sms_spam,b395e3e3bc1862ca155dd47c51e10e17,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,20,label,deckard.base.model.ModelInitializer,ball_tree,3,-1,Levenshtein,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
215,b52e9c6e1ffdc5151cc33ee775068b67,train,deckard.base.experiment.Experiment,b52e9c6e1ffdc5151cc33ee775068b67,sms_spam,cpu,b52e9c6e1ffdc5151cc33ee775068b67,b52e9c6e1ffdc5151cc33ee775068b67,GzipKNN,b52e9c6e1ffdc5151cc33ee775068b67,b52e9c6e1ffdc5151cc33ee775068b67,0.87,4.49004093170166,cpu,1709303167.1724665,1709303153.066985,14.389865865,0.71949329325,cpu,1709303153.066876,1709303151.3411472,1.800530777,0.09002653885,sms_spam/reports/gzip_knn/20-0/train/b52e9c6e1ffdc5151cc33ee775068b67/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,20,deckard.base.files.FileConfig,.csv,sms_spam,b52e9c6e1ffdc5151cc33ee775068b67,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,20,label,deckard.base.model.ModelInitializer,ball_tree,11,-1,Lzma,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
216,b69725466b023e4ce719796f73688fbe,train,deckard.base.experiment.Experiment,b69725466b023e4ce719796f73688fbe,sms_spam,cpu,b69725466b023e4ce719796f73688fbe,b69725466b023e4ce719796f73688fbe,GzipKNN,b69725466b023e4ce719796f73688fbe,b69725466b023e4ce719796f73688fbe,0.87,4.49004093170166,cpu,1709303451.8756804,1709303446.7681272,5.109462855,0.25547314275,cpu,1709303446.7680037,1709303445.7870538,0.97862234,0.048931117,sms_spam/reports/gzip_knn/20-0/train/b69725466b023e4ce719796f73688fbe/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,20,deckard.base.files.FileConfig,.csv,sms_spam,b69725466b023e4ce719796f73688fbe,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,20,label,deckard.base.model.ModelInitializer,brute,11,-1,Pickle,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
217,b6d279754d40bae82faba9874434017e,train,deckard.base.experiment.Experiment,b6d279754d40bae82faba9874434017e,sms_spam,cpu,b6d279754d40bae82faba9874434017e,b6d279754d40bae82faba9874434017e,GzipKNN,b6d279754d40bae82faba9874434017e,b6d279754d40bae82faba9874434017e,0.79,7.253143043518066,cpu,1709303428.2384477,1709303420.350114,8.281866563,0.41409332815,cpu,1709303420.3499794,1709303419.3524778,1.059109212,0.0529554606,sms_spam/reports/gzip_knn/20-0/train/b6d279754d40bae82faba9874434017e/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,20,deckard.base.files.FileConfig,.csv,sms_spam,b6d279754d40bae82faba9874434017e,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,20,label,deckard.base.model.ModelInitializer,ball_tree,3,-1,SeqRatio,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
218,bad1d13ead9e2541844ce3c8151e4b71,train,deckard.base.experiment.Experiment,bad1d13ead9e2541844ce3c8151e4b71,sms_spam,cpu,bad1d13ead9e2541844ce3c8151e4b71,bad1d13ead9e2541844ce3c8151e4b71,GzipKNN,bad1d13ead9e2541844ce3c8151e4b71,bad1d13ead9e2541844ce3c8151e4b71,0.87,4.49004093170166,cpu,1709302993.7691386,1709302988.7420278,5.027380248,0.2513690124,cpu,1709302988.741845,1709302987.8631303,0.87143863,0.0435719315,sms_spam/reports/gzip_knn/20-0/train/bad1d13ead9e2541844ce3c8151e4b71/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,20,deckard.base.files.FileConfig,.csv,sms_spam,bad1d13ead9e2541844ce3c8151e4b71,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,20,label,deckard.base.model.ModelInitializer,brute,11,-1,Jaro-Winkler,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
219,bb0f2bc9916a865546c757dd7c116f36,train,deckard.base.experiment.Experiment,bb0f2bc9916a865546c757dd7c116f36,sms_spam,cpu,bb0f2bc9916a865546c757dd7c116f36,bb0f2bc9916a865546c757dd7c116f36,GzipKNN,bb0f2bc9916a865546c757dd7c116f36,bb0f2bc9916a865546c757dd7c116f36,0.87,4.49004093170166,cpu,1709303337.7605205,1709303332.4583275,5.480135282,0.2740067641,cpu,1709303332.4582212,1709303331.5132554,0.956403696,0.0478201848,sms_spam/reports/gzip_knn/20-0/train/bb0f2bc9916a865546c757dd7c116f36/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,20,deckard.base.files.FileConfig,.csv,sms_spam,bb0f2bc9916a865546c757dd7c116f36,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,20,label,deckard.base.model.ModelInitializer,ball_tree,7,-1,Gzip,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
220,bca7f330d4f925af8996081cd5b7f699,train,deckard.base.experiment.Experiment,bca7f330d4f925af8996081cd5b7f699,sms_spam,cpu,bca7f330d4f925af8996081cd5b7f699,bca7f330d4f925af8996081cd5b7f699,GzipKNN,bca7f330d4f925af8996081cd5b7f699,bca7f330d4f925af8996081cd5b7f699,0.87,4.49004093170166,cpu,1709303223.07234,1709303218.090731,4.978672648,0.2489336324,cpu,1709303218.0905814,1709303217.2391143,0.834015382,0.0417007691,sms_spam/reports/gzip_knn/20-0/train/bca7f330d4f925af8996081cd5b7f699/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,20,deckard.base.files.FileConfig,.csv,sms_spam,bca7f330d4f925af8996081cd5b7f699,predictions.json,reports/gzip_knn/20-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,20,label,deckard.base.model.ModelInitializer,brute,7,-1,Levenshtein,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
