,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,Condensing Method,model.init.distance_matrix,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,model.init.C,model.init.class_weight,model.init.fit_intercept,model.init.max_iter,model.init.penalty,model.init.solver,model.init.tol,id,model.init.gamma,model.init.kernel
1343,train,deckard.base.experiment.Experiment,f2fd85b88aa341597e76360eaafacd21,SMS Spam,cpu,f2fd85b88aa341597e76360eaafacd21,f2fd85b88aa341597e76360eaafacd21,k-SVC,f2fd85b88aa341597e76360eaafacd21,f2fd85b88aa341597e76360eaafacd21,0.98,0.6907815248789411,cpu,1727393522.6268785,1727393481.0915167,44.98925771,0.112473144275,cpu,1727393481.091407,1727393477.0745416,4.04626145,0.00404626145,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,f2fd85b88aa341597e76360eaafacd21,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,Hardness,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,288.9604814675953,balanced,,1000.0,,,,f2fd85b88aa341597e76360eaafacd21,scale,rbf
1344,train,deckard.base.experiment.Experiment,f35c28e4eef9691ff3eb4719c16f509e,SMS Spam,cpu,f35c28e4eef9691ff3eb4719c16f509e,f35c28e4eef9691ff3eb4719c16f509e,k-SVC,f35c28e4eef9691ff3eb4719c16f509e,f35c28e4eef9691ff3eb4719c16f509e,0.9675,1.1225202278024755,cpu,1727393414.82314,1727393370.2629025,47.83258097,0.119581452425,cpu,1727393370.2628005,1727393370.0300882,0.26090698,0.00026090698,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,f35c28e4eef9691ff3eb4719c16f509e,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,Random,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,2.9093696682963786,,,1000.0,,,,f35c28e4eef9691ff3eb4719c16f509e,scale,rbf
1345,train,deckard.base.experiment.Experiment,f366ed837e5ff5877d31e120a2a28d0f,SMS Spam,cpu,f366ed837e5ff5877d31e120a2a28d0f,f366ed837e5ff5877d31e120a2a28d0f,k-SVC,f366ed837e5ff5877d31e120a2a28d0f,f366ed837e5ff5877d31e120a2a28d0f,0.945,1.899650692662268,cpu,1727383298.1294348,1727383260.058539,45.36836763,0.113420919075,cpu,1727383260.058422,1727383259.6895337,0.39923531,0.00039923531,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,f366ed837e5ff5877d31e120a2a28d0f,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,Medoid,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,1.4848209319851853,,,1000.0,,,,f366ed837e5ff5877d31e120a2a28d0f,scale,rbf
1346,train,deckard.base.experiment.Experiment,f4dd2ef6963d6e2aef7c8247bf2bd7c5,SMS Spam,cpu,f4dd2ef6963d6e2aef7c8247bf2bd7c5,f4dd2ef6963d6e2aef7c8247bf2bd7c5,k-SVC,f4dd2ef6963d6e2aef7c8247bf2bd7c5,f4dd2ef6963d6e2aef7c8247bf2bd7c5,0.98,0.6907815248789411,cpu,1727393305.007525,1727393260.1814537,48.07413174,0.12018532935,cpu,1727393260.1813366,1727393259.6047575,0.591928,0.000591928,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,f4dd2ef6963d6e2aef7c8247bf2bd7c5,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,62.52707386528618,balanced,,1000.0,,,,f4dd2ef6963d6e2aef7c8247bf2bd7c5,scale,rbf
1347,train,deckard.base.experiment.Experiment,e951c241ef8202f622f0c0bb782e8869,SMS Spam,cpu,e951c241ef8202f622f0c0bb782e8869,e951c241ef8202f622f0c0bb782e8869,k-SVC,e951c241ef8202f622f0c0bb782e8869,e951c241ef8202f622f0c0bb782e8869,0.98,0.6907815248789411,cpu,1727383249.0204031,1727383209.145017,47.27534473,0.118188361825,cpu,1727383209.1448936,1727383205.3207574,3.85516977,0.00385516977,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,e951c241ef8202f622f0c0bb782e8869,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,Hardness,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,10.97264601262892,balanced,,1000.0,,,,e951c241ef8202f622f0c0bb782e8869,scale,rbf
1348,train,deckard.base.experiment.Experiment,f4ec0b89a8dc9fac29af9ebf8489d82e,SMS Spam,cpu,f4ec0b89a8dc9fac29af9ebf8489d82e,f4ec0b89a8dc9fac29af9ebf8489d82e,k-SVC,f4ec0b89a8dc9fac29af9ebf8489d82e,f4ec0b89a8dc9fac29af9ebf8489d82e,0.98,0.6907815248789411,cpu,1727382808.7057114,1727382771.1691165,44.83335106,0.11208337765,cpu,1727382771.1690075,1727382770.888157,0.30417117,0.00030417117,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,f4ec0b89a8dc9fac29af9ebf8489d82e,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,65.16169855635691,balanced,,1000.0,,,,f4ec0b89a8dc9fac29af9ebf8489d82e,scale,rbf
1349,train,deckard.base.experiment.Experiment,f584a2d6ffe5d9d3fd1ecd639e724899,SMS Spam,cpu,f584a2d6ffe5d9d3fd1ecd639e724899,f584a2d6ffe5d9d3fd1ecd639e724899,k-SVC,f584a2d6ffe5d9d3fd1ecd639e724899,f584a2d6ffe5d9d3fd1ecd639e724899,0.935,2.2450564475535537,cpu,1727382912.6899316,1727382872.540768,47.37885377,0.118447134425,cpu,1727382872.5406651,1727382872.3135564,0.25473017,0.00025473017,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,f584a2d6ffe5d9d3fd1ecd639e724899,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,Sum,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,8.933472508566265,balanced,,1000.0,,,,f584a2d6ffe5d9d3fd1ecd639e724899,scale,rbf
1350,train,deckard.base.experiment.Experiment,f6164897b2a125f56395a4ef649ac8be,SMS Spam,cpu,f6164897b2a125f56395a4ef649ac8be,f6164897b2a125f56395a4ef649ac8be,k-SVC,f6164897b2a125f56395a4ef649ac8be,f6164897b2a125f56395a4ef649ac8be,0.98,0.6907815248789411,cpu,1727394026.9266632,1727393984.4414978,45.89118506,0.11472796265,cpu,1727393984.4413724,1727393984.1741908,0.2938113,0.0002938113,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,f6164897b2a125f56395a4ef649ac8be,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,34.56819016102407,,,1000.0,,,,f6164897b2a125f56395a4ef649ac8be,scale,rbf
1351,train,deckard.base.experiment.Experiment,f81155c410ee773e83845fb59693ec18,SMS Spam,cpu,f81155c410ee773e83845fb59693ec18,f81155c410ee773e83845fb59693ec18,k-SVC,f81155c410ee773e83845fb59693ec18,f81155c410ee773e83845fb59693ec18,0.9675,1.1225182288089002,cpu,1727382752.4102647,1727382725.7902305,31.5382166,0.0788455415,cpu,1727382725.7901094,1727382722.4622643,3.34990199,0.00334990199,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,f81155c410ee773e83845fb59693ec18,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,KNN,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,63.60798364824525,,,1000.0,,,,f81155c410ee773e83845fb59693ec18,scale,rbf
1352,train,deckard.base.experiment.Experiment,f8557dfe40de9fb233e96a7e01cecc1d,SMS Spam,cpu,f8557dfe40de9fb233e96a7e01cecc1d,f8557dfe40de9fb233e96a7e01cecc1d,k-SVC,f8557dfe40de9fb233e96a7e01cecc1d,f8557dfe40de9fb233e96a7e01cecc1d,0.9075,3.194870799420022,cpu,1727393879.5318882,1727393834.0757728,49.28108335,0.123202708375,cpu,1727393834.075652,1727393833.7380362,0.36822527,0.00036822527,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,f8557dfe40de9fb233e96a7e01cecc1d,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,Medoid,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.1731929313901647,,,1000.0,,,,f8557dfe40de9fb233e96a7e01cecc1d,scale,rbf
1353,train,deckard.base.experiment.Experiment,f900257b443121d78b1c37e089501d48,SMS Spam,cpu,f900257b443121d78b1c37e089501d48,f900257b443121d78b1c37e089501d48,k-SVC,f900257b443121d78b1c37e089501d48,f900257b443121d78b1c37e089501d48,0.98,0.6907815248789411,cpu,1727393725.040068,1727393680.36496,47.94781508,0.1198695377,cpu,1727393680.3648477,1727393680.0982647,0.28789768,0.00028789768,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,f900257b443121d78b1c37e089501d48,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,120.4133374868894,balanced,,1000.0,,,,f900257b443121d78b1c37e089501d48,scale,rbf
1354,train,deckard.base.experiment.Experiment,f972ad7b84d31e175268d9af6ca9841e,SMS Spam,cpu,f972ad7b84d31e175268d9af6ca9841e,f972ad7b84d31e175268d9af6ca9841e,k-SVC,f972ad7b84d31e175268d9af6ca9841e,f972ad7b84d31e175268d9af6ca9841e,0.9775,0.7771284658662178,cpu,1727383394.4778554,1727383356.6732016,45.0544047,0.11263601175,cpu,1727383356.6730812,1727383356.4260757,0.27622747,0.00027622747,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,f972ad7b84d31e175268d9af6ca9841e,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,8.145239695244193,,,1000.0,,,,f972ad7b84d31e175268d9af6ca9841e,scale,rbf
1355,train,deckard.base.experiment.Experiment,f9f9336e272bfdf860f0778be16b2782,SMS Spam,cpu,f9f9336e272bfdf860f0778be16b2782,f9f9336e272bfdf860f0778be16b2782,k-SVC,f9f9336e272bfdf860f0778be16b2782,f9f9336e272bfdf860f0778be16b2782,0.1225,30.308120113429105,cpu,1727383015.3192625,1727382973.2256963,49.60747756,0.1240186939,cpu,1727382973.2255852,1727382972.9931288,0.25415607,0.00025415607,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,f9f9336e272bfdf860f0778be16b2782,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,10.426058265139927,balanced,,1000.0,,,,f9f9336e272bfdf860f0778be16b2782,scale,precomputed
1356,train,deckard.base.experiment.Experiment,fa63577dc1980962c0b608fd3a77e5ff,SMS Spam,cpu,fa63577dc1980962c0b608fd3a77e5ff,fa63577dc1980962c0b608fd3a77e5ff,k-SVC,fa63577dc1980962c0b608fd3a77e5ff,fa63577dc1980962c0b608fd3a77e5ff,0.9775,0.7771284658662178,cpu,1727383396.688341,1727383356.631662,47.48860045,0.118721501125,cpu,1727383356.6315398,1727383356.3760982,0.28067131,0.00028067131,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,fa63577dc1980962c0b608fd3a77e5ff,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,8.102348231148476,,,1000.0,,,,fa63577dc1980962c0b608fd3a77e5ff,scale,rbf
1357,train,deckard.base.experiment.Experiment,fb653eedf05593526af6846686b23556,SMS Spam,cpu,fb653eedf05593526af6846686b23556,fb653eedf05593526af6846686b23556,k-SVC,fb653eedf05593526af6846686b23556,fb653eedf05593526af6846686b23556,0.98,0.6907815248789411,cpu,1727393821.9982302,1727393783.1781747,45.98949061,0.114973726525,cpu,1727393783.178043,1727393782.9220655,0.28411297,0.00028411297,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,fb653eedf05593526af6846686b23556,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,11.969679167037532,,,1000.0,,,,fb653eedf05593526af6846686b23556,scale,rbf
1358,train,deckard.base.experiment.Experiment,fb94df4daaae847a8f61903fa168f42e,SMS Spam,cpu,fb94df4daaae847a8f61903fa168f42e,fb94df4daaae847a8f61903fa168f42e,k-SVC,fb94df4daaae847a8f61903fa168f42e,fb94df4daaae847a8f61903fa168f42e,0.98,0.6907815248789411,cpu,1727382714.1530726,1727382671.457262,50.29892373,0.125747309325,cpu,1727382671.457147,1727382671.2085743,0.27046392,0.00027046392,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,fb94df4daaae847a8f61903fa168f42e,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,13.395232253337053,,,1000.0,,,,fb94df4daaae847a8f61903fa168f42e,scale,rbf
1359,train,deckard.base.experiment.Experiment,fbce9e2f57dc358bb80ddbcf7263869c,SMS Spam,cpu,fbce9e2f57dc358bb80ddbcf7263869c,fbce9e2f57dc358bb80ddbcf7263869c,k-SVC,fbce9e2f57dc358bb80ddbcf7263869c,fbce9e2f57dc358bb80ddbcf7263869c,0.98,0.6907815248789411,cpu,1727383443.5988896,1727383403.5186312,47.45905649,0.118647641225,cpu,1727383403.5184877,1727383403.095924,0.44228267,0.00044228267,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,fbce9e2f57dc358bb80ddbcf7263869c,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,696.6002072726867,balanced,,1000.0,,,,fbce9e2f57dc358bb80ddbcf7263869c,scale,rbf
1360,train,deckard.base.experiment.Experiment,f554decd6f602ce0765691af1d88ab63,SMS Spam,cpu,f554decd6f602ce0765691af1d88ab63,f554decd6f602ce0765691af1d88ab63,k-SVC,f554decd6f602ce0765691af1d88ab63,f554decd6f602ce0765691af1d88ab63,0.98,0.6907815248789411,cpu,1727382961.3294244,1727382922.4244835,46.3361742,0.1158404355,cpu,1727382922.4243426,1727382921.7996671,0.64534423,0.00064534423,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,f554decd6f602ce0765691af1d88ab63,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,72.3896640717254,balanced,,1000.0,,,,f554decd6f602ce0765691af1d88ab63,scale,rbf
1361,train,deckard.base.experiment.Experiment,c95af65d243e75e26b95aeaf42594d6c,SMS Spam,cpu,c95af65d243e75e26b95aeaf42594d6c,c95af65d243e75e26b95aeaf42594d6c,k-SVC,c95af65d243e75e26b95aeaf42594d6c,c95af65d243e75e26b95aeaf42594d6c,0.98,0.6907815248789411,cpu,1727382967.5883627,1727382925.8671649,48.98815962,0.12247039905,cpu,1727382925.8670616,1727382921.8005812,4.08610305,0.00408610305,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,c95af65d243e75e26b95aeaf42594d6c,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,Hardness,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,86.47090361432484,balanced,,1000.0,,,,c95af65d243e75e26b95aeaf42594d6c,scale,rbf
1362,train,deckard.base.experiment.Experiment,e8843aa3568f9f34b5159fb04c0a786c,SMS Spam,cpu,e8843aa3568f9f34b5159fb04c0a786c,e8843aa3568f9f34b5159fb04c0a786c,k-SVC,e8843aa3568f9f34b5159fb04c0a786c,e8843aa3568f9f34b5159fb04c0a786c,0.9775,0.7771284658662178,cpu,1727383396.2201843,1727383356.6294444,47.11839947,0.117795998675,cpu,1727383356.6293302,1727383356.3733785,0.28719793,0.00028719793,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,e8843aa3568f9f34b5159fb04c0a786c,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,8.092561994506665,,,1000.0,,,,e8843aa3568f9f34b5159fb04c0a786c,scale,rbf
1363,train,deckard.base.experiment.Experiment,e7f5c64ed0bd4fd7acf32507d873a4ab,SMS Spam,cpu,e7f5c64ed0bd4fd7acf32507d873a4ab,e7f5c64ed0bd4fd7acf32507d873a4ab,k-SVC,e7f5c64ed0bd4fd7acf32507d873a4ab,e7f5c64ed0bd4fd7acf32507d873a4ab,0.975,0.8634794048406453,cpu,1727393306.1718638,1727393259.98236,49.46932492,0.1236733123,cpu,1727393259.982258,1727393259.72842,0.28082711,0.00028082711,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,e7f5c64ed0bd4fd7acf32507d873a4ab,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,Random,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,11.795117492775956,,,1000.0,,,,e7f5c64ed0bd4fd7acf32507d873a4ab,scale,rbf
1364,train,deckard.base.experiment.Experiment,d02aaa1a1d7b03a1eeb88e1bb53a6a96,SMS Spam,cpu,d02aaa1a1d7b03a1eeb88e1bb53a6a96,d02aaa1a1d7b03a1eeb88e1bb53a6a96,k-SVC,d02aaa1a1d7b03a1eeb88e1bb53a6a96,d02aaa1a1d7b03a1eeb88e1bb53a6a96,0.98,0.6907815248789411,cpu,1727393725.8350294,1727393680.3315344,48.78900449,0.121972511225,cpu,1727393680.3314228,1727393680.095241,0.26297657,0.00026297657,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,d02aaa1a1d7b03a1eeb88e1bb53a6a96,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,120.79816107386114,balanced,,1000.0,,,,d02aaa1a1d7b03a1eeb88e1bb53a6a96,scale,rbf
