,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,Condensing Method,model.init.distance_matrix,model.init.gamma,model.init.kernel,Condensing Ratio,model.init.max_iter,Metric,model.init.modified,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
2434994f2147eb12e36c06a78978b4ee,train,deckard.base.experiment.Experiment,2434994f2147eb12e36c06a78978b4ee,SMS Spam,cpu,2434994f2147eb12e36c06a78978b4ee,2434994f2147eb12e36c06a78978b4ee,k-SVC,2434994f2147eb12e36c06a78978b4ee,2434994f2147eb12e36c06a78978b4ee,0.9225,2.6767911524899377,cpu,1727394504.1364243,1727394490.5189574,11.00556221,0.027513905525,cpu,1727394490.5188775,1727394490.2164788,0.32833357,0.00032833357,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,2434994f2147eb12e36c06a78978b4ee,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,444.1932628562596,balanced,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
24d98194a1fe5aaec637ce9443fc002c,train,deckard.base.experiment.Experiment,24d98194a1fe5aaec637ce9443fc002c,SMS Spam,cpu,24d98194a1fe5aaec637ce9443fc002c,24d98194a1fe5aaec637ce9443fc002c,k-SVC,24d98194a1fe5aaec637ce9443fc002c,24d98194a1fe5aaec637ce9443fc002c,0.9525,1.640607870706862,cpu,1727394406.7581103,1727394396.123139,12.40410452,0.0310102613,cpu,1727394396.1230557,1727394395.8982234,0.25241653,0.00025241653,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,24d98194a1fe5aaec637ce9443fc002c,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,264.27222583595443,balanced,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
25e60f296b4b0b1824e24e5e3674f984,train,deckard.base.experiment.Experiment,25e60f296b4b0b1824e24e5e3674f984,SMS Spam,cpu,25e60f296b4b0b1824e24e5e3674f984,25e60f296b4b0b1824e24e5e3674f984,k-SVC,25e60f296b4b0b1824e24e5e3674f984,25e60f296b4b0b1824e24e5e3674f984,0.9225,2.6767911524899377,cpu,1727394239.0634935,1727394229.7775002,10.98029186,0.02745072965,cpu,1727394229.7774105,1727394229.2750845,0.52175219,0.00052175219,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,25e60f296b4b0b1824e24e5e3674f984,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,22.831710421101494,balanced,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
299236f1539f90681acfb1a95265ddad,train,deckard.base.experiment.Experiment,299236f1539f90681acfb1a95265ddad,SMS Spam,cpu,299236f1539f90681acfb1a95265ddad,299236f1539f90681acfb1a95265ddad,k-SVC,299236f1539f90681acfb1a95265ddad,299236f1539f90681acfb1a95265ddad,0.9525,1.640607870706862,cpu,1727394280.2339242,1727394270.0299726,11.91608939,0.029790223475,cpu,1727394270.0298765,1727394269.8075457,0.24347753,0.00024347753,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,299236f1539f90681acfb1a95265ddad,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,36.18575539770676,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
2a50565f46b0d84fb6dc032eea90c33b,train,deckard.base.experiment.Experiment,2a50565f46b0d84fb6dc032eea90c33b,SMS Spam,cpu,2a50565f46b0d84fb6dc032eea90c33b,2a50565f46b0d84fb6dc032eea90c33b,k-SVC,2a50565f46b0d84fb6dc032eea90c33b,2a50565f46b0d84fb6dc032eea90c33b,0.9225,2.6767911524899377,cpu,1727394329.0259511,1727394315.7145486,11.1751666,0.0279379165,cpu,1727394315.7144637,1727394311.739009,4.00122773,0.00400122773,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,2a50565f46b0d84fb6dc032eea90c33b,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,67.41475687661195,balanced,Hardness,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
1667cdb1b6e22c5eb218f755fb60c5d2,train,deckard.base.experiment.Experiment,1667cdb1b6e22c5eb218f755fb60c5d2,SMS Spam,cpu,1667cdb1b6e22c5eb218f755fb60c5d2,1667cdb1b6e22c5eb218f755fb60c5d2,k-SVC,1667cdb1b6e22c5eb218f755fb60c5d2,1667cdb1b6e22c5eb218f755fb60c5d2,0.9525,1.640607870706862,cpu,1727394504.5812786,1727394495.1257436,11.15425997,0.027885649925,cpu,1727394495.1256402,1727394494.8785307,0.26756473,0.00026756473,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,1667cdb1b6e22c5eb218f755fb60c5d2,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,66.39219795249475,balanced,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
2b28dc57b373b8e0bdd50030b45d0bc2,train,deckard.base.experiment.Experiment,2b28dc57b373b8e0bdd50030b45d0bc2,SMS Spam,cpu,2b28dc57b373b8e0bdd50030b45d0bc2,2b28dc57b373b8e0bdd50030b45d0bc2,k-SVC,2b28dc57b373b8e0bdd50030b45d0bc2,2b28dc57b373b8e0bdd50030b45d0bc2,0.9425,1.9859976336495444,cpu,1727394386.820576,1727394374.2653146,10.70939419,0.026773485475,cpu,1727394374.265201,1727394374.0009038,0.28538656,0.00028538656,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,2b28dc57b373b8e0bdd50030b45d0bc2,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,366.6167918854956,balanced,Random,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
33b1e3794e85150e245948a6f3bbcea5,train,deckard.base.experiment.Experiment,33b1e3794e85150e245948a6f3bbcea5,SMS Spam,cpu,33b1e3794e85150e245948a6f3bbcea5,33b1e3794e85150e245948a6f3bbcea5,k-SVC,33b1e3794e85150e245948a6f3bbcea5,33b1e3794e85150e245948a6f3bbcea5,0.86,4.835504657043364,cpu,1727394279.9372003,1727394270.0601315,11.56212772,0.0289053193,cpu,1727394270.060038,1727394269.845015,0.24449331,0.00024449331,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,33b1e3794e85150e245948a6f3bbcea5,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,7.688276214476321,balanced,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
342f4556a15a773fd4f1f1dd04fc5c76,train,deckard.base.experiment.Experiment,342f4556a15a773fd4f1f1dd04fc5c76,SMS Spam,cpu,342f4556a15a773fd4f1f1dd04fc5c76,342f4556a15a773fd4f1f1dd04fc5c76,k-SVC,342f4556a15a773fd4f1f1dd04fc5c76,342f4556a15a773fd4f1f1dd04fc5c76,0.9225,2.6767911524899377,cpu,1727394239.6415474,1727394229.9667766,11.37701662,0.02844254155,cpu,1727394229.966691,1727394229.432042,0.55401143,0.00055401143,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,342f4556a15a773fd4f1f1dd04fc5c76,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,31.933417717507577,,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
3618bf304076badb1e400b6523d1dda7,train,deckard.base.experiment.Experiment,3618bf304076badb1e400b6523d1dda7,SMS Spam,cpu,3618bf304076badb1e400b6523d1dda7,3618bf304076badb1e400b6523d1dda7,k-SVC,3618bf304076badb1e400b6523d1dda7,3618bf304076badb1e400b6523d1dda7,0.9525,1.640607870706862,cpu,1727394365.825119,1727394355.563392,12.00063132,0.0300015783,cpu,1727394355.563213,1727394355.3439589,0.24621252,0.00024621252,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,3618bf304076badb1e400b6523d1dda7,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,22.905219250584068,balanced,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
3794ab562042d1d3f280cfdc201f2ced,train,deckard.base.experiment.Experiment,3794ab562042d1d3f280cfdc201f2ced,SMS Spam,cpu,3794ab562042d1d3f280cfdc201f2ced,3794ab562042d1d3f280cfdc201f2ced,k-SVC,3794ab562042d1d3f280cfdc201f2ced,3794ab562042d1d3f280cfdc201f2ced,0.9525,1.640607870706862,cpu,1727394466.006662,1727394455.8348124,11.92928694,0.02982321735,cpu,1727394455.8346996,1727394455.615548,0.24965898,0.00024965898,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,3794ab562042d1d3f280cfdc201f2ced,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,84.72477471927083,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
38acfbf074679a2b5aa8e05463c17c30,train,deckard.base.experiment.Experiment,38acfbf074679a2b5aa8e05463c17c30,SMS Spam,cpu,38acfbf074679a2b5aa8e05463c17c30,38acfbf074679a2b5aa8e05463c17c30,k-SVC,38acfbf074679a2b5aa8e05463c17c30,38acfbf074679a2b5aa8e05463c17c30,0.9525,1.640607870706862,cpu,1727394465.4982622,1727394455.7897222,11.3862746,0.0284656865,cpu,1727394455.7896123,1727394455.560658,0.25653584,0.00025653584,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,38acfbf074679a2b5aa8e05463c17c30,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,83.89319973425425,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
3e012d01f0d0259b9132e449bd49e6ae,train,deckard.base.experiment.Experiment,3e012d01f0d0259b9132e449bd49e6ae,SMS Spam,cpu,3e012d01f0d0259b9132e449bd49e6ae,3e012d01f0d0259b9132e449bd49e6ae,k-SVC,3e012d01f0d0259b9132e449bd49e6ae,3e012d01f0d0259b9132e449bd49e6ae,0.9525,1.640607870706862,cpu,1727394405.882229,1727394396.152132,11.43945249,0.028598631225,cpu,1727394396.1520195,1727394395.9193475,0.25203304,0.00025203304,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,3e012d01f0d0259b9132e449bd49e6ae,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,265.6170768392095,balanced,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
3edcd81af9828e0dba872150d89a5bd0,train,deckard.base.experiment.Experiment,3edcd81af9828e0dba872150d89a5bd0,SMS Spam,cpu,3edcd81af9828e0dba872150d89a5bd0,3edcd81af9828e0dba872150d89a5bd0,k-SVC,3edcd81af9828e0dba872150d89a5bd0,3edcd81af9828e0dba872150d89a5bd0,0.9525,1.640607870706862,cpu,1727394424.1449976,1727394414.511841,11.34203392,0.0283550848,cpu,1727394414.51175,1727394414.311888,0.22539076,0.00022539076,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,3edcd81af9828e0dba872150d89a5bd0,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,6.310129742531483,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
3ee16ca0349518f7ebbf7ced953ddd55,train,deckard.base.experiment.Experiment,3ee16ca0349518f7ebbf7ced953ddd55,SMS Spam,cpu,3ee16ca0349518f7ebbf7ced953ddd55,3ee16ca0349518f7ebbf7ced953ddd55,k-SVC,3ee16ca0349518f7ebbf7ced953ddd55,3ee16ca0349518f7ebbf7ced953ddd55,0.9525,1.640607870706862,cpu,1727394387.8066046,1727394374.273481,11.65000637,0.029125015925,cpu,1727394374.2733574,1727394374.0009143,0.29325308,0.00029325308,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,3ee16ca0349518f7ebbf7ced953ddd55,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,6.219340476141401,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
407fa288a2bae9935b49d39ca38c77da,train,deckard.base.experiment.Experiment,407fa288a2bae9935b49d39ca38c77da,SMS Spam,cpu,407fa288a2bae9935b49d39ca38c77da,407fa288a2bae9935b49d39ca38c77da,k-SVC,407fa288a2bae9935b49d39ca38c77da,407fa288a2bae9935b49d39ca38c77da,0.91,3.108535852394199,cpu,1727394486.8968031,1727394476.6240282,12.0063756,0.030015939,cpu,1727394476.6239448,1727394476.4193351,0.22696495,0.00022696495,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,407fa288a2bae9935b49d39ca38c77da,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,18.490163405081255,,Random,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
40a78f0bd800621963e57ba235e5a1ba,train,deckard.base.experiment.Experiment,40a78f0bd800621963e57ba235e5a1ba,SMS Spam,cpu,40a78f0bd800621963e57ba235e5a1ba,40a78f0bd800621963e57ba235e5a1ba,k-SVC,40a78f0bd800621963e57ba235e5a1ba,40a78f0bd800621963e57ba235e5a1ba,0.96,1.38155905177073,cpu,1727394300.4370334,1727394290.2567296,12.01440488,0.0300360122,cpu,1727394290.2566388,1727394290.0489843,0.23299183,0.00023299183,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,40a78f0bd800621963e57ba235e5a1ba,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,867.5347410602186,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
42a1092f3b90e18a8d880be192953885,train,deckard.base.experiment.Experiment,42a1092f3b90e18a8d880be192953885,SMS Spam,cpu,42a1092f3b90e18a8d880be192953885,42a1092f3b90e18a8d880be192953885,k-SVC,42a1092f3b90e18a8d880be192953885,42a1092f3b90e18a8d880be192953885,0.28,24.86809691476391,cpu,1727394447.6586206,1727394437.3002744,12.08164304,0.0302041076,cpu,1727394437.2997985,1727394437.0317342,0.29825094,0.00029825094,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,42a1092f3b90e18a8d880be192953885,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,0.1171088146490694,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,precomputed,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
2dfebede218335f063b3b1678b0d5ac7,train,deckard.base.experiment.Experiment,2dfebede218335f063b3b1678b0d5ac7,SMS Spam,cpu,2dfebede218335f063b3b1678b0d5ac7,2dfebede218335f063b3b1678b0d5ac7,k-SVC,2dfebede218335f063b3b1678b0d5ac7,2dfebede218335f063b3b1678b0d5ac7,0.935,2.2450444535921013,cpu,1727394388.055147,1727394374.2559853,11.98111787,0.029952794675,cpu,1727394374.2557929,1727394374.001063,0.28338866,0.00028338866,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,2dfebede218335f063b3b1678b0d5ac7,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,291.88631362080616,balanced,Random,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
447dabc03253e37400604b5b40d25124,train,deckard.base.experiment.Experiment,447dabc03253e37400604b5b40d25124,SMS Spam,cpu,447dabc03253e37400604b5b40d25124,447dabc03253e37400604b5b40d25124,k-SVC,447dabc03253e37400604b5b40d25124,447dabc03253e37400604b5b40d25124,0.9525,1.640607870706862,cpu,1727394406.2687,1727394396.1460624,11.87204513,0.029680112825,cpu,1727394396.1459386,1727394395.9088354,0.26121895,0.00026121895,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,447dabc03253e37400604b5b40d25124,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,275.956238085492,balanced,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
15b7d8df0e62cf892ad3cbc0d89de373,train,deckard.base.experiment.Experiment,15b7d8df0e62cf892ad3cbc0d89de373,SMS Spam,cpu,15b7d8df0e62cf892ad3cbc0d89de373,15b7d8df0e62cf892ad3cbc0d89de373,k-SVC,15b7d8df0e62cf892ad3cbc0d89de373,15b7d8df0e62cf892ad3cbc0d89de373,0.93,2.4177443325473806,cpu,1727394503.7071726,1727394495.1158402,10.27615651,0.025690391275,cpu,1727394495.1157207,1727394494.8564572,0.29070154,0.00029070154,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,15b7d8df0e62cf892ad3cbc0d89de373,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,118.02062636525812,,Medoid,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
1529ee76e71c78d8179fa490aa03c0e8,train,deckard.base.experiment.Experiment,1529ee76e71c78d8179fa490aa03c0e8,SMS Spam,cpu,1529ee76e71c78d8179fa490aa03c0e8,1529ee76e71c78d8179fa490aa03c0e8,k-SVC,1529ee76e71c78d8179fa490aa03c0e8,1529ee76e71c78d8179fa490aa03c0e8,0.9525,1.640607870706862,cpu,1727394280.5484812,1727394270.0438128,12.24336262,0.03060840655,cpu,1727394270.043729,1727394269.8216832,0.24303984,0.00024303984,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,1529ee76e71c78d8179fa490aa03c0e8,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,38.02624048607602,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
df3822fe8f65bb52b62e3e19dbb55b9d,train,deckard.base.experiment.Experiment,df3822fe8f65bb52b62e3e19dbb55b9d,SMS Spam,cpu,df3822fe8f65bb52b62e3e19dbb55b9d,df3822fe8f65bb52b62e3e19dbb55b9d,k-SVC,df3822fe8f65bb52b62e3e19dbb55b9d,df3822fe8f65bb52b62e3e19dbb55b9d,0.1125,30.653545858256148,cpu,1727389782.2748654,1727389777.977147,5.0919227,0.01272980675,cpu,1727389777.9766822,1727389774.5963054,3.40551932,0.00340551932,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,df3822fe8f65bb52b62e3e19dbb55b9d,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,29.498210832183588,,KNN,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,precomputed,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
