,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
42e48f09a3a3324fca81c7cade52802b,train,deckard.base.experiment.Experiment,42e48f09a3a3324fca81c7cade52802b,SMS Spam,cpu,42e48f09a3a3324fca81c7cade52802b,42e48f09a3a3324fca81c7cade52802b,k-KNN,42e48f09a3a3324fca81c7cade52802b,42e48f09a3a3324fca81c7cade52802b,0.53,16.233226904601597,cpu,1725867428.327996,1725867339.8655794,88.98524492,0.2224631123,cpu,1725867339.8644874,1725867285.7952826,55.26887041,0.11053774082,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,42e48f09a3a3324fca81c7cade52802b,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,brute,5,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
ac2e3dc06316bad380bf8d07b5c77f24,train,deckard.base.experiment.Experiment,ac2e3dc06316bad380bf8d07b5c77f24,SMS Spam,cpu,ac2e3dc06316bad380bf8d07b5c77f24,ac2e3dc06316bad380bf8d07b5c77f24,k-KNN,ac2e3dc06316bad380bf8d07b5c77f24,ac2e3dc06316bad380bf8d07b5c77f24,0.9475,1.813295755700689,cpu,1725802910.7156568,1725802886.3157125,27.12837653,0.067820941325,cpu,1725802886.3155303,1725802876.3392684,11.0640728,0.0368802426666666,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,400,300,deckard.base.files.FileConfig,data,18f01cf314d63cb13d9d0a48b5b7ba83,.pkl,sms_spam,ac2e3dc06316bad380bf8d07b5c77f24,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,400,300,label,brute,3,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
acc0860db2a62f492dfeb19b720f32b9,train,deckard.base.experiment.Experiment,acc0860db2a62f492dfeb19b720f32b9,SMS Spam,cpu,acc0860db2a62f492dfeb19b720f32b9,acc0860db2a62f492dfeb19b720f32b9,k-KNN,acc0860db2a62f492dfeb19b720f32b9,acc0860db2a62f492dfeb19b720f32b9,0.7925,7.166802098924694,cpu,1725803608.7460186,1725803592.713616,16.30518186,0.04076295465,cpu,1725803592.7135258,1725803586.6462617,6.19990243,0.0206663414333333,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,400,300,deckard.base.files.FileConfig,data,18f01cf314d63cb13d9d0a48b5b7ba83,.pkl,sms_spam,acc0860db2a62f492dfeb19b720f32b9,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,400,300,label,brute,3,1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
b22bdf038f03013e88d803338d6e9623,train,deckard.base.experiment.Experiment,b22bdf038f03013e88d803338d6e9623,SMS Spam,cpu,b22bdf038f03013e88d803338d6e9623,b22bdf038f03013e88d803338d6e9623,k-KNN,b22bdf038f03013e88d803338d6e9623,b22bdf038f03013e88d803338d6e9623,0.4925,17.528762852344276,cpu,1725803004.186473,1725802988.04448,16.40486817,0.041012170425,cpu,1725802988.0437863,1725802981.830618,6.34268782,0.0211422927333333,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,400,300,deckard.base.files.FileConfig,data,18f01cf314d63cb13d9d0a48b5b7ba83,.pkl,sms_spam,b22bdf038f03013e88d803338d6e9623,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,400,300,label,brute,3,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
b320b32391ecce3c6fcfcddb26b8f9fe,train,deckard.base.experiment.Experiment,b320b32391ecce3c6fcfcddb26b8f9fe,SMS Spam,cpu,b320b32391ecce3c6fcfcddb26b8f9fe,b320b32391ecce3c6fcfcddb26b8f9fe,k-KNN,b320b32391ecce3c6fcfcddb26b8f9fe,b320b32391ecce3c6fcfcddb26b8f9fe,0.3025,24.090988438833445,cpu,1725803336.0071614,1725803285.1935463,51.86250463,0.129656261575,cpu,1725803285.1934547,1725803266.0530396,19.47703533,0.0649234511,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,400,300,deckard.base.files.FileConfig,data,18f01cf314d63cb13d9d0a48b5b7ba83,.pkl,sms_spam,b320b32391ecce3c6fcfcddb26b8f9fe,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,400,300,label,brute,3,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
be43e118e66156e58de59e10e7f8ea8f,train,deckard.base.experiment.Experiment,be43e118e66156e58de59e10e7f8ea8f,SMS Spam,cpu,be43e118e66156e58de59e10e7f8ea8f,be43e118e66156e58de59e10e7f8ea8f,k-KNN,be43e118e66156e58de59e10e7f8ea8f,be43e118e66156e58de59e10e7f8ea8f,0.9225,2.6767671645670315,cpu,1725803726.937595,1725803703.6214623,25.83239903,0.064580997575,cpu,1725803703.6213274,1725803694.399883,10.18132288,0.0339377429333333,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,400,300,deckard.base.files.FileConfig,data,051bceaf04e5cad08336d26ff61561d9,.pkl,sms_spam,be43e118e66156e58de59e10e7f8ea8f,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,400,300,label,brute,5,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
c5cd2877487db1d0e6c76518854b36fc,train,deckard.base.experiment.Experiment,c5cd2877487db1d0e6c76518854b36fc,SMS Spam,cpu,c5cd2877487db1d0e6c76518854b36fc,c5cd2877487db1d0e6c76518854b36fc,k-KNN,c5cd2877487db1d0e6c76518854b36fc,c5cd2877487db1d0e6c76518854b36fc,0.9325,2.3313754026307736,cpu,1725803612.8249931,1725803591.0010147,23.97562024,0.0599390506,cpu,1725803591.0009267,1725803582.8923862,9.03177671,0.0301059223666666,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,400,300,deckard.base.files.FileConfig,data,18f01cf314d63cb13d9d0a48b5b7ba83,.pkl,sms_spam,c5cd2877487db1d0e6c76518854b36fc,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,400,300,label,brute,7,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
c9ea21e6e666054ce1262f5c812c1c10,train,deckard.base.experiment.Experiment,c9ea21e6e666054ce1262f5c812c1c10,SMS Spam,cpu,c9ea21e6e666054ce1262f5c812c1c10,c9ea21e6e666054ce1262f5c812c1c10,k-KNN,c9ea21e6e666054ce1262f5c812c1c10,c9ea21e6e666054ce1262f5c812c1c10,0.9425,1.9859876386816668,cpu,1725802947.148407,1725802926.0355985,23.6283578,0.0590708945,cpu,1725802926.0349689,1725802917.5107372,9.15902908,0.0305300969333333,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,400,300,deckard.base.files.FileConfig,data,b6d4bb5b4ef9f1d0476d34b26299cde9,.pkl,sms_spam,c9ea21e6e666054ce1262f5c812c1c10,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,400,300,label,brute,3,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
d136408059f91894bf0209fb51c54f3a,train,deckard.base.experiment.Experiment,d136408059f91894bf0209fb51c54f3a,SMS Spam,cpu,d136408059f91894bf0209fb51c54f3a,d136408059f91894bf0209fb51c54f3a,k-KNN,d136408059f91894bf0209fb51c54f3a,d136408059f91894bf0209fb51c54f3a,0.9275,2.504077280579629,cpu,1725802911.0603576,1725802885.8694289,27.96774256,0.0699193564,cpu,1725802885.8692737,1725802876.322085,10.58565949,0.0352855316333333,raw_data/sms-spam_undersampled_1450.csv,label,8,True,True,400,300,deckard.base.files.FileConfig,data,99d9b73cc768db58a6321efea86779d8,.pkl,sms_spam,d136408059f91894bf0209fb51c54f3a,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,8,True,True,400,300,label,brute,3,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
d5306e72bd13de2bebb751d69683d19b,train,deckard.base.experiment.Experiment,d5306e72bd13de2bebb751d69683d19b,SMS Spam,cpu,d5306e72bd13de2bebb751d69683d19b,d5306e72bd13de2bebb751d69683d19b,k-KNN,d5306e72bd13de2bebb751d69683d19b,d5306e72bd13de2bebb751d69683d19b,0.94,2.0723325806753685,cpu,1725803687.701709,1725803664.8367083,25.26568694,0.06316421735,cpu,1725803664.8365402,1725803655.9633174,9.83974014,0.0327991338,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,300,deckard.base.files.FileConfig,data,e235e10cd024497304466dabbd3bab66,.pkl,sms_spam,d5306e72bd13de2bebb751d69683d19b,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,300,label,brute,3,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
d5b5e49250447cbe97b4fb9c3204c805,train,deckard.base.experiment.Experiment,d5b5e49250447cbe97b4fb9c3204c805,SMS Spam,cpu,d5b5e49250447cbe97b4fb9c3204c805,d5b5e49250447cbe97b4fb9c3204c805,k-KNN,d5b5e49250447cbe97b4fb9c3204c805,d5b5e49250447cbe97b4fb9c3204c805,0.92,2.7631121065607327,cpu,1725803726.7596805,1725803703.5571458,25.69913876,0.0642478469,cpu,1725803703.5559924,1725803694.418909,10.11726979,0.0337242326333333,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,400,300,deckard.base.files.FileConfig,data,051bceaf04e5cad08336d26ff61561d9,.pkl,sms_spam,d5b5e49250447cbe97b4fb9c3204c805,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,400,300,label,brute,7,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
d77431d1d5f7dc5507d32bb8d4ae4529,train,deckard.base.experiment.Experiment,d77431d1d5f7dc5507d32bb8d4ae4529,SMS Spam,cpu,d77431d1d5f7dc5507d32bb8d4ae4529,d77431d1d5f7dc5507d32bb8d4ae4529,k-KNN,d77431d1d5f7dc5507d32bb8d4ae4529,d77431d1d5f7dc5507d32bb8d4ae4529,0.94,2.072334579668944,cpu,1725803727.3096037,1725803703.6590428,26.04495241,0.065112381025,cpu,1725803703.658828,1725803694.3963175,10.24944492,0.0341648164,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,400,300,deckard.base.files.FileConfig,data,051bceaf04e5cad08336d26ff61561d9,.pkl,sms_spam,d77431d1d5f7dc5507d32bb8d4ae4529,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,400,300,label,brute,3,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
db6bab470e1de70bc41351f1322c26ca,train,deckard.base.experiment.Experiment,db6bab470e1de70bc41351f1322c26ca,SMS Spam,cpu,db6bab470e1de70bc41351f1322c26ca,db6bab470e1de70bc41351f1322c26ca,k-KNN,db6bab470e1de70bc41351f1322c26ca,db6bab470e1de70bc41351f1322c26ca,0.29,24.522753128673457,cpu,1725802975.456401,1725802959.6722882,16.02521718,0.04006304295,cpu,1725802959.6721487,1725802953.7606895,5.99828091,0.0199942697,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,400,300,deckard.base.files.FileConfig,data,18f01cf314d63cb13d9d0a48b5b7ba83,.pkl,sms_spam,db6bab470e1de70bc41351f1322c26ca,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,400,300,label,brute,3,1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
dccf5036f221ee82150fc7284a97d247,train,deckard.base.experiment.Experiment,dccf5036f221ee82150fc7284a97d247,SMS Spam,cpu,dccf5036f221ee82150fc7284a97d247,dccf5036f221ee82150fc7284a97d247,k-KNN,dccf5036f221ee82150fc7284a97d247,dccf5036f221ee82150fc7284a97d247,0.9325,2.3313754026307736,cpu,1725803380.8651974,1725803357.8351128,25.55650763,0.063891269075,cpu,1725803357.8348732,1725803349.0337791,9.78776819,0.0326258939666666,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,400,300,deckard.base.files.FileConfig,data,18f01cf314d63cb13d9d0a48b5b7ba83,.pkl,sms_spam,dccf5036f221ee82150fc7284a97d247,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,400,300,label,brute,11,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
ee71f8ae49c824619252cd55f9503968,train,deckard.base.experiment.Experiment,ee71f8ae49c824619252cd55f9503968,SMS Spam,cpu,ee71f8ae49c824619252cd55f9503968,ee71f8ae49c824619252cd55f9503968,k-KNN,ee71f8ae49c824619252cd55f9503968,ee71f8ae49c824619252cd55f9503968,0.93,2.417724342611626,cpu,1725803381.0901594,1725803358.37024,25.20308316,0.0630077079,cpu,1725803358.3700738,1725803349.1262343,10.28144779,0.0342714926333333,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,400,300,deckard.base.files.FileConfig,data,18f01cf314d63cb13d9d0a48b5b7ba83,.pkl,sms_spam,ee71f8ae49c824619252cd55f9503968,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,400,300,label,brute,5,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
f145c56226c303d7c3d5c2a6aa28700b,train,deckard.base.experiment.Experiment,f145c56226c303d7c3d5c2a6aa28700b,SMS Spam,cpu,f145c56226c303d7c3d5c2a6aa28700b,f145c56226c303d7c3d5c2a6aa28700b,k-KNN,f145c56226c303d7c3d5c2a6aa28700b,f145c56226c303d7c3d5c2a6aa28700b,0.9425,1.9859856396880915,cpu,1725803727.6751485,1725803703.666798,26.6106991,0.06652674775,cpu,1725803703.6666698,1725803694.4227204,10.25944741,0.0341981580333333,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,300,deckard.base.files.FileConfig,data,e235e10cd024497304466dabbd3bab66,.pkl,sms_spam,f145c56226c303d7c3d5c2a6aa28700b,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,300,label,brute,7,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
fd6493357de40005890b73b75b97dd8a,train,deckard.base.experiment.Experiment,fd6493357de40005890b73b75b97dd8a,SMS Spam,cpu,fd6493357de40005890b73b75b97dd8a,fd6493357de40005890b73b75b97dd8a,k-KNN,fd6493357de40005890b73b75b97dd8a,fd6493357de40005890b73b75b97dd8a,0.925,2.5904142265990284,cpu,1725803685.126226,1725803663.964297,22.76573394,0.05691433485,cpu,1725803663.963802,1725803655.9953938,8.56479662,0.0285493220666666,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,400,300,deckard.base.files.FileConfig,data,18f01cf314d63cb13d9d0a48b5b7ba83,.pkl,sms_spam,fd6493357de40005890b73b75b97dd8a,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,400,300,label,brute,5,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
2bd6f90025f3721a6e426c0e839c1080,train,deckard.base.experiment.Experiment,2bd6f90025f3721a6e426c0e839c1080,SMS Spam,cpu,2bd6f90025f3721a6e426c0e839c1080,2bd6f90025f3721a6e426c0e839c1080,k-KNN,2bd6f90025f3721a6e426c0e839c1080,2bd6f90025f3721a6e426c0e839c1080,0.9325,2.3313873965922265,cpu,1725867143.7689486,1725866688.9175246,469.6105526,1.1740263815,cpu,1725866688.9158218,1725866397.1801374,298.63245193,0.59726490386,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,2bd6f90025f3721a6e426c0e839c1080,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,brute,1,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
354d87efbe4a18d26c16191b160cdb9e,train,deckard.base.experiment.Experiment,354d87efbe4a18d26c16191b160cdb9e,SMS Spam,cpu,354d87efbe4a18d26c16191b160cdb9e,354d87efbe4a18d26c16191b160cdb9e,k-KNN,354d87efbe4a18d26c16191b160cdb9e,354d87efbe4a18d26c16191b160cdb9e,0.8475,5.26716340022388,cpu,1725867937.153725,1725867905.8254514,27.74012358,0.06935030895,cpu,1725867905.8252797,1725867887.5480895,18.74989686,0.03749979372,raw_data/sms-spam_undersampled_1450.csv,label,5,True,True,400,500,deckard.base.files.FileConfig,data,4989ef28e2ed83b39d0ac791b4ce43da,.pkl,sms_spam,354d87efbe4a18d26c16191b160cdb9e,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,5,True,True,400,500,label,brute,5,1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
42df16db3f34c733490c8a4adee9f2e3,train,deckard.base.experiment.Experiment,42df16db3f34c733490c8a4adee9f2e3,SMS Spam,cpu,42df16db3f34c733490c8a4adee9f2e3,42df16db3f34c733490c8a4adee9f2e3,k-KNN,42df16db3f34c733490c8a4adee9f2e3,42df16db3f34c733490c8a4adee9f2e3,0.9425,1.985987638681667,cpu,1725867147.870748,1725866690.6393323,472.2735488,1.180683872,cpu,1725866690.6376922,1725866397.179957,300.55019485,0.6011003897,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,42df16db3f34c733490c8a4adee9f2e3,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,brute,5,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
43dd2f83816b8f3a554a0fa0500c9de4,train,deckard.base.experiment.Experiment,43dd2f83816b8f3a554a0fa0500c9de4,SMS Spam,cpu,43dd2f83816b8f3a554a0fa0500c9de4,43dd2f83816b8f3a554a0fa0500c9de4,k-KNN,43dd2f83816b8f3a554a0fa0500c9de4,43dd2f83816b8f3a554a0fa0500c9de4,0.96,1.3815610507643057,cpu,1725867879.5526097,1725867836.680613,42.80982056,0.1070245514,cpu,1725867836.6803892,1725867812.0817044,27.24931918,0.05449863836,raw_data/sms-spam_undersampled_1450.csv,label,5,True,True,400,500,deckard.base.files.FileConfig,data,4989ef28e2ed83b39d0ac791b4ce43da,.pkl,sms_spam,43dd2f83816b8f3a554a0fa0500c9de4,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,5,True,True,400,500,label,brute,5,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
bf9ed585dd6069e7c0b450887e2238f2,train,deckard.base.experiment.Experiment,bf9ed585dd6069e7c0b450887e2238f2,SMS Spam,cpu,bf9ed585dd6069e7c0b450887e2238f2,bf9ed585dd6069e7c0b450887e2238f2,k-KNN,bf9ed585dd6069e7c0b450887e2238f2,bf9ed585dd6069e7c0b450887e2238f2,0.76,8.289354310624375,cpu,1725756893.5707955,1725756892.4214027,1.19048572,0.0029762143,cpu,1725756892.4210713,1725756892.3206966,0.10270282,0.005135141,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,400,20,deckard.base.files.FileConfig,data,bc92181278916e29d35a8a19d1038014,.pkl,sms_spam,bf9ed585dd6069e7c0b450887e2238f2,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,400,20,label,brute,7,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
bd2c2e57e18f43a6125db533d3157f67,train,deckard.base.experiment.Experiment,bd2c2e57e18f43a6125db533d3157f67,SMS Spam,cpu,bd2c2e57e18f43a6125db533d3157f67,bd2c2e57e18f43a6125db533d3157f67,k-KNN,bd2c2e57e18f43a6125db533d3157f67,bd2c2e57e18f43a6125db533d3157f67,0.6525,12.00223479219934,cpu,1725756913.9679484,1725756912.7366214,1.28691417,0.003217285425,cpu,1725756912.736477,1725756912.6270974,0.10251046,0.005125523,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,400,20,deckard.base.files.FileConfig,data,4928e5a89e93b23c526d92d7a1ec784f,.pkl,sms_spam,bd2c2e57e18f43a6125db533d3157f67,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,400,20,label,brute,1,1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
bceea551b5b9f143c0e0e4fda545de27,train,deckard.base.experiment.Experiment,bceea551b5b9f143c0e0e4fda545de27,SMS Spam,cpu,bceea551b5b9f143c0e0e4fda545de27,bceea551b5b9f143c0e0e4fda545de27,k-KNN,bceea551b5b9f143c0e0e4fda545de27,bceea551b5b9f143c0e0e4fda545de27,0.1975,27.71765791098427,cpu,1725756885.9186423,1725756882.541953,3.45621985,0.008640549625,cpu,1725756882.541834,1725756882.3757567,0.16062897,0.0080314485,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,20,deckard.base.files.FileConfig,data,2f532ede53858385093a7f7e6f66e597,.pkl,sms_spam,bceea551b5b9f143c0e0e4fda545de27,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,20,label,brute,11,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
2ba40dc6b3a8bb06589b3baf085fee12,train,deckard.base.experiment.Experiment,2ba40dc6b3a8bb06589b3baf085fee12,SMS Spam,cpu,2ba40dc6b3a8bb06589b3baf085fee12,2ba40dc6b3a8bb06589b3baf085fee12,k-KNN,2ba40dc6b3a8bb06589b3baf085fee12,2ba40dc6b3a8bb06589b3baf085fee12,0.825,6.044357832878086,cpu,1725756960.8597617,1725756959.6979723,1.20646686,0.00301616715,cpu,1725756959.6976986,1725756959.589543,0.10988252,0.005494126,raw_data/sms-spam_undersampled_1450.csv,label,9,True,True,400,20,deckard.base.files.FileConfig,data,b11c63efc732cb85b03a1f21040d5a33,.pkl,sms_spam,2ba40dc6b3a8bb06589b3baf085fee12,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,9,True,True,400,20,label,brute,1,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
2d7e19da9d183021fa596017506ecc3f,train,deckard.base.experiment.Experiment,2d7e19da9d183021fa596017506ecc3f,SMS Spam,cpu,2d7e19da9d183021fa596017506ecc3f,2d7e19da9d183021fa596017506ecc3f,k-KNN,2d7e19da9d183021fa596017506ecc3f,2d7e19da9d183021fa596017506ecc3f,0.17,28.66749625077364,cpu,1725756839.076193,1725756835.2034962,3.96377345,0.009909433625,cpu,1725756835.2033532,1725756835.0526464,0.14557416,0.007278708,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,400,20,deckard.base.files.FileConfig,data,c1544c35c7b9ee9209578d0ef0ae4932,.pkl,sms_spam,2d7e19da9d183021fa596017506ecc3f,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,400,20,label,brute,11,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
