,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.gamma,model.init.kernel,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
594a992ffecc3bab92760f991e09aec5,train,deckard.base.experiment.Experiment,594a992ffecc3bab92760f991e09aec5,SMS Spam,cpu,594a992ffecc3bab92760f991e09aec5,594a992ffecc3bab92760f991e09aec5,k-SVC,594a992ffecc3bab92760f991e09aec5,594a992ffecc3bab92760f991e09aec5,0.97,1.0361692888280478,cpu,1725874619.2511094,1725874575.3074005,57.77432641,0.144435816025,cpu,1725874575.307076,1725874542.925834,36.39869666,0.07279739332,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,400,500,deckard.base.files.FileConfig,data,e64d2e9abb45fc4adb6275baf9b3557d,.pkl,sms_spam,594a992ffecc3bab92760f991e09aec5,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,400,500,label,286.57203130874586,,auto,rbf,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
5800f6f48f8bdcd9ccb7d8c85c2c2655,train,deckard.base.experiment.Experiment,5800f6f48f8bdcd9ccb7d8c85c2c2655,SMS Spam,cpu,5800f6f48f8bdcd9ccb7d8c85c2c2655,5800f6f48f8bdcd9ccb7d8c85c2c2655,k-SVC,5800f6f48f8bdcd9ccb7d8c85c2c2655,5800f6f48f8bdcd9ccb7d8c85c2c2655,0.9725,0.9498223478407712,cpu,1725874124.964398,1725874037.012106,54.70098474,0.13675246185,cpu,1725874037.0114388,1725873978.3461008,33.18296947,0.06636593894,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,400,500,deckard.base.files.FileConfig,data,e64d2e9abb45fc4adb6275baf9b3557d,.pkl,sms_spam,5800f6f48f8bdcd9ccb7d8c85c2c2655,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,400,500,label,390.0497996581543,,auto,rbf,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
54436506c1c5ca60271605e0222e769c,train,deckard.base.experiment.Experiment,54436506c1c5ca60271605e0222e769c,SMS Spam,cpu,54436506c1c5ca60271605e0222e769c,54436506c1c5ca60271605e0222e769c,k-SVC,54436506c1c5ca60271605e0222e769c,54436506c1c5ca60271605e0222e769c,0.975,0.8634794048406453,cpu,1725874866.198136,1725874821.8273582,58.11763071,0.145294076775,cpu,1725874821.827116,1725874789.2070727,36.68891576,0.07337783152,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,400,500,deckard.base.files.FileConfig,data,e64d2e9abb45fc4adb6275baf9b3557d,.pkl,sms_spam,54436506c1c5ca60271605e0222e769c,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,400,500,label,211.5604871055004,balanced,scale,rbf,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
4f68c9938197f29d7fdc35786a021181,train,deckard.base.experiment.Experiment,4f68c9938197f29d7fdc35786a021181,SMS Spam,cpu,4f68c9938197f29d7fdc35786a021181,4f68c9938197f29d7fdc35786a021181,k-SVC,4f68c9938197f29d7fdc35786a021181,4f68c9938197f29d7fdc35786a021181,0.975,0.8634794048406453,cpu,1725874698.5606303,1725874652.4910364,54.93800575,0.137345014375,cpu,1725874652.4909446,1725874622.629347,33.63753182,0.06727506364,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,400,500,deckard.base.files.FileConfig,data,e64d2e9abb45fc4adb6275baf9b3557d,.pkl,sms_spam,4f68c9938197f29d7fdc35786a021181,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,400,500,label,157.3437817879163,,scale,rbf,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
4dd01cf702abc08519d092587922194a,train,deckard.base.experiment.Experiment,4dd01cf702abc08519d092587922194a,SMS Spam,cpu,4dd01cf702abc08519d092587922194a,4dd01cf702abc08519d092587922194a,k-SVC,4dd01cf702abc08519d092587922194a,4dd01cf702abc08519d092587922194a,0.12,30.39446705441638,cpu,1725874369.76661,1725874324.4940832,54.2656429,0.13566410725,cpu,1725874324.4939206,1725874298.8765855,33.83523149,0.06767046298,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,400,500,deckard.base.files.FileConfig,data,e64d2e9abb45fc4adb6275baf9b3557d,.pkl,sms_spam,4dd01cf702abc08519d092587922194a,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,400,500,label,331.17126079890863,,auto,precomputed,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
499d8d768daa8a6cac12f4878d4a8e99,train,deckard.base.experiment.Experiment,499d8d768daa8a6cac12f4878d4a8e99,SMS Spam,cpu,499d8d768daa8a6cac12f4878d4a8e99,499d8d768daa8a6cac12f4878d4a8e99,k-SVC,499d8d768daa8a6cac12f4878d4a8e99,499d8d768daa8a6cac12f4878d4a8e99,0.975,0.8634794048406453,cpu,1725874866.067296,1725874821.5363858,58.376078,0.145940195,cpu,1725874821.5360973,1725874789.2030818,36.37819241,0.07275638482,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,400,500,deckard.base.files.FileConfig,data,e64d2e9abb45fc4adb6275baf9b3557d,.pkl,sms_spam,499d8d768daa8a6cac12f4878d4a8e99,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,400,500,label,172.0597042743721,balanced,scale,rbf,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
47b8dce4d3a5a4cdefd83119f6192edd,train,deckard.base.experiment.Experiment,47b8dce4d3a5a4cdefd83119f6192edd,SMS Spam,cpu,47b8dce4d3a5a4cdefd83119f6192edd,47b8dce4d3a5a4cdefd83119f6192edd,k-SVC,47b8dce4d3a5a4cdefd83119f6192edd,47b8dce4d3a5a4cdefd83119f6192edd,0.975,0.8634794048406453,cpu,1725874535.4294991,1725874486.8781264,57.74770605,0.144369265125,cpu,1725874486.8778353,1725874454.720158,36.46529939,0.07293059878,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,400,500,deckard.base.files.FileConfig,data,e64d2e9abb45fc4adb6275baf9b3557d,.pkl,sms_spam,47b8dce4d3a5a4cdefd83119f6192edd,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,400,500,label,250.50973811553257,,scale,rbf,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
43af0fa56388062b0b74f6b3ae85da7b,train,deckard.base.experiment.Experiment,43af0fa56388062b0b74f6b3ae85da7b,SMS Spam,cpu,43af0fa56388062b0b74f6b3ae85da7b,43af0fa56388062b0b74f6b3ae85da7b,k-SVC,43af0fa56388062b0b74f6b3ae85da7b,43af0fa56388062b0b74f6b3ae85da7b,0.975,0.8634794048406453,cpu,1725874706.0985558,1725874657.250735,58.03569587,0.145089239675,cpu,1725874657.2503822,1725874624.4359035,37.04637943,0.07409275886,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,400,500,deckard.base.files.FileConfig,data,e64d2e9abb45fc4adb6275baf9b3557d,.pkl,sms_spam,43af0fa56388062b0b74f6b3ae85da7b,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,400,500,label,216.07029661839056,,scale,rbf,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
4140c09ed60081275daa038afc681867,train,deckard.base.experiment.Experiment,4140c09ed60081275daa038afc681867,SMS Spam,cpu,4140c09ed60081275daa038afc681867,4140c09ed60081275daa038afc681867,k-SVC,4140c09ed60081275daa038afc681867,4140c09ed60081275daa038afc681867,0.975,0.8634794048406453,cpu,1725875035.3581848,1725874986.701583,58.07839364,0.1451959841,cpu,1725874986.701487,1725874959.1821277,35.99505785,0.0719901157,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,400,500,deckard.base.files.FileConfig,data,e64d2e9abb45fc4adb6275baf9b3557d,.pkl,sms_spam,4140c09ed60081275daa038afc681867,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,400,500,label,110.14213127506906,balanced,scale,rbf,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
3f5fd632d7145c2933fedb26ef5fc5db,train,deckard.base.experiment.Experiment,3f5fd632d7145c2933fedb26ef5fc5db,SMS Spam,cpu,3f5fd632d7145c2933fedb26ef5fc5db,3f5fd632d7145c2933fedb26ef5fc5db,k-SVC,3f5fd632d7145c2933fedb26ef5fc5db,3f5fd632d7145c2933fedb26ef5fc5db,0.97,1.0361712878216234,cpu,1725872821.0533626,1725872787.985051,35.85230977,0.089630774425,cpu,1725872787.9849586,1725872759.9855578,24.7188631,0.0494377262,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,400,500,deckard.base.files.FileConfig,data,e64d2e9abb45fc4adb6275baf9b3557d,.pkl,sms_spam,3f5fd632d7145c2933fedb26ef5fc5db,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,400,500,label,416.1743923311628,,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
3a87e3a56fb0aae316205b27f7aba1ca,train,deckard.base.experiment.Experiment,3a87e3a56fb0aae316205b27f7aba1ca,SMS Spam,cpu,3a87e3a56fb0aae316205b27f7aba1ca,3a87e3a56fb0aae316205b27f7aba1ca,k-SVC,3a87e3a56fb0aae316205b27f7aba1ca,3a87e3a56fb0aae316205b27f7aba1ca,0.9675,1.1225162298153246,cpu,1725874294.4546092,1725874246.208562,57.27899663,0.143197491575,cpu,1725874246.2083185,1725874214.1982338,36.14967962,0.07229935924,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,400,500,deckard.base.files.FileConfig,data,e64d2e9abb45fc4adb6275baf9b3557d,.pkl,sms_spam,3a87e3a56fb0aae316205b27f7aba1ca,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,400,500,label,268.92165747594925,balanced,auto,rbf,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
3a0355876ba59b32bd0f58242bf5e6d5,train,deckard.base.experiment.Experiment,3a0355876ba59b32bd0f58242bf5e6d5,SMS Spam,cpu,3a0355876ba59b32bd0f58242bf5e6d5,3a0355876ba59b32bd0f58242bf5e6d5,k-SVC,3a0355876ba59b32bd0f58242bf5e6d5,3a0355876ba59b32bd0f58242bf5e6d5,0.975,0.8634794048406453,cpu,1725875035.1913898,1725874987.1760182,57.48039892,0.1437009973,cpu,1725874987.1759276,1725874959.1978097,36.59582445,0.0731916489,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,400,500,deckard.base.files.FileConfig,data,e64d2e9abb45fc4adb6275baf9b3557d,.pkl,sms_spam,3a0355876ba59b32bd0f58242bf5e6d5,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,400,500,label,113.47558314700278,balanced,scale,rbf,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
39700dd702e26c3f51021527bef75c65,train,deckard.base.experiment.Experiment,39700dd702e26c3f51021527bef75c65,SMS Spam,cpu,39700dd702e26c3f51021527bef75c65,39700dd702e26c3f51021527bef75c65,k-SVC,39700dd702e26c3f51021527bef75c65,39700dd702e26c3f51021527bef75c65,0.975,0.8634794048406453,cpu,1725874953.6508918,1725874905.2475383,57.56995813,0.143924895325,cpu,1725874905.2472465,1725874873.1761873,36.24131716,0.07248263432,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,400,500,deckard.base.files.FileConfig,data,e64d2e9abb45fc4adb6275baf9b3557d,.pkl,sms_spam,39700dd702e26c3f51021527bef75c65,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,400,500,label,181.03423059656788,balanced,scale,rbf,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
382015c997c1bdddf1dad5d7fd2bdcbe,train,deckard.base.experiment.Experiment,382015c997c1bdddf1dad5d7fd2bdcbe,SMS Spam,cpu,382015c997c1bdddf1dad5d7fd2bdcbe,382015c997c1bdddf1dad5d7fd2bdcbe,k-SVC,382015c997c1bdddf1dad5d7fd2bdcbe,382015c997c1bdddf1dad5d7fd2bdcbe,0.6025,13.729163616976995,cpu,1725872360.8199291,1725872325.546567,31.81449179,0.079536229475,cpu,1725872325.5461855,1725872306.075102,20.01058224,0.04002116448,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,400,500,deckard.base.files.FileConfig,data,0543e5226770cd1a413be525a8a7bee4,.pkl,sms_spam,382015c997c1bdddf1dad5d7fd2bdcbe,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,400,500,label,551.4632059192421,,auto,rbf,1,Levenshtein,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
583b291c8ac1344c397040a5d19d236b,train,deckard.base.experiment.Experiment,583b291c8ac1344c397040a5d19d236b,SMS Spam,cpu,583b291c8ac1344c397040a5d19d236b,583b291c8ac1344c397040a5d19d236b,k-SVC,583b291c8ac1344c397040a5d19d236b,583b291c8ac1344c397040a5d19d236b,0.97,1.0361692888280478,cpu,1725874375.2187245,1725874326.86385,57.61025581,0.144025639525,cpu,1725874326.8637636,1725874298.913627,36.44880343,0.07289760686,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,400,500,deckard.base.files.FileConfig,data,e64d2e9abb45fc4adb6275baf9b3557d,.pkl,sms_spam,583b291c8ac1344c397040a5d19d236b,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,400,500,label,301.5703049372257,,auto,rbf,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
053e4a73f20723edac45a03c4038924a,train,deckard.base.experiment.Experiment,053e4a73f20723edac45a03c4038924a,SMS Spam,cpu,053e4a73f20723edac45a03c4038924a,053e4a73f20723edac45a03c4038924a,k-SVC,053e4a73f20723edac45a03c4038924a,053e4a73f20723edac45a03c4038924a,0.9575,1.4679059927580067,cpu,1725805044.3758008,1725805019.248989,27.89502868,0.0697375717,cpu,1725805019.2487946,1725805009.7312548,10.58937698,0.0352979232666666,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,400,300,deckard.base.files.FileConfig,data,b6d4bb5b4ef9f1d0476d34b26299cde9,.pkl,sms_spam,053e4a73f20723edac45a03c4038924a,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,400,300,label,278.95300751597654,,auto,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
fd270e4e4a796dbfc81153324485fb3a,train,deckard.base.experiment.Experiment,fd270e4e4a796dbfc81153324485fb3a,SMS Spam,cpu,fd270e4e4a796dbfc81153324485fb3a,fd270e4e4a796dbfc81153324485fb3a,k-SVC,fd270e4e4a796dbfc81153324485fb3a,fd270e4e4a796dbfc81153324485fb3a,0.85,5.180870432063141,cpu,1725757410.211793,1725757396.7599204,14.60651832,0.0365162958,cpu,1725757396.7597847,1725757396.1883235,0.5921719,0.029608595,raw_data/sms-spam_undersampled_1450.csv,label,5,True,True,400,20,deckard.base.files.FileConfig,data,2de9edc8ee430ac17b7d063b749a1314,.pkl,sms_spam,fd270e4e4a796dbfc81153324485fb3a,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,5,True,True,400,20,label,367.77667027479663,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
fcc99841d29d0afc3a95cfcbc0ed07ba,train,deckard.base.experiment.Experiment,fcc99841d29d0afc3a95cfcbc0ed07ba,SMS Spam,cpu,fcc99841d29d0afc3a95cfcbc0ed07ba,fcc99841d29d0afc3a95cfcbc0ed07ba,k-SVC,fcc99841d29d0afc3a95cfcbc0ed07ba,fcc99841d29d0afc3a95cfcbc0ed07ba,0.58,14.506577938924508,cpu,1725757438.5097387,1725757437.2403605,1.31982069,0.003299551725,cpu,1725757437.240028,1725757437.124559,0.1188859,0.005944295,raw_data/sms-spam_undersampled_1450.csv,label,10,True,True,400,20,deckard.base.files.FileConfig,data,e9b166ec43c426924e31af9347f5c074,.pkl,sms_spam,fcc99841d29d0afc3a95cfcbc0ed07ba,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,10,True,True,400,20,label,10.024680544724388,,scale,rbf,1,Jaro,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
b8cebb261d6eb80bdfc0dbbf5c826fad,train,deckard.base.experiment.Experiment,b8cebb261d6eb80bdfc0dbbf5c826fad,SMS Spam,cpu,b8cebb261d6eb80bdfc0dbbf5c826fad,b8cebb261d6eb80bdfc0dbbf5c826fad,k-SVC,b8cebb261d6eb80bdfc0dbbf5c826fad,b8cebb261d6eb80bdfc0dbbf5c826fad,0.94,2.072334579668944,cpu,1725767715.8960288,1725767707.130413,9.74081417,0.024352035425,cpu,1725767707.1302416,1725767705.9645927,1.29347546,0.0129347546,raw_data/sms-spam_undersampled_1450.csv,label,8,True,True,400,100,deckard.base.files.FileConfig,data,593546bdc22be4bff54cf2ea75b17b0e,.pkl,sms_spam,b8cebb261d6eb80bdfc0dbbf5c826fad,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,8,True,True,400,100,label,205.4331834374568,,auto,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
b78390fcc02a1afd016ca4a774b90290,train,deckard.base.experiment.Experiment,b78390fcc02a1afd016ca4a774b90290,SMS Spam,cpu,b78390fcc02a1afd016ca4a774b90290,b78390fcc02a1afd016ca4a774b90290,k-SVC,b78390fcc02a1afd016ca4a774b90290,b78390fcc02a1afd016ca4a774b90290,0.94,2.072334579668944,cpu,1725767798.6159897,1725767790.2265162,9.33298681,0.023332467025,cpu,1725767790.2263885,1725767789.087329,1.26008981,0.0126008981,raw_data/sms-spam_undersampled_1450.csv,label,8,True,True,400,100,deckard.base.files.FileConfig,data,593546bdc22be4bff54cf2ea75b17b0e,.pkl,sms_spam,b78390fcc02a1afd016ca4a774b90290,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,8,True,True,400,100,label,303.99383031910725,,auto,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
b779738ece1cb275059429318787d493,train,deckard.base.experiment.Experiment,b779738ece1cb275059429318787d493,SMS Spam,cpu,b779738ece1cb275059429318787d493,b779738ece1cb275059429318787d493,k-SVC,b779738ece1cb275059429318787d493,b779738ece1cb275059429318787d493,0.915,2.935813984509588,cpu,1725767765.6931722,1725767757.0270038,9.5992457,0.02399811425,cpu,1725767757.026822,1725767755.7948227,1.3611684,0.013611684,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,400,100,deckard.base.files.FileConfig,data,cb956b11bf8d12f1424123466305e694,.pkl,sms_spam,b779738ece1cb275059429318787d493,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,400,100,label,187.38938681167284,,auto,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
b74e01939c5832db0cd0faab7bb32707,train,deckard.base.experiment.Experiment,b74e01939c5832db0cd0faab7bb32707,SMS Spam,cpu,b74e01939c5832db0cd0faab7bb32707,b74e01939c5832db0cd0faab7bb32707,k-SVC,b74e01939c5832db0cd0faab7bb32707,b74e01939c5832db0cd0faab7bb32707,0.94,2.072334579668944,cpu,1725767782.582218,1725767773.7285504,9.81067638,0.02452669095,cpu,1725767773.7282531,1725767772.517588,1.34192026,0.0134192026,raw_data/sms-spam_undersampled_1450.csv,label,8,True,True,400,100,deckard.base.files.FileConfig,data,593546bdc22be4bff54cf2ea75b17b0e,.pkl,sms_spam,b74e01939c5832db0cd0faab7bb32707,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,8,True,True,400,100,label,91.9741541769354,,auto,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
b69d45b336ac6edba39a787d7eb09398,train,deckard.base.experiment.Experiment,b69d45b336ac6edba39a787d7eb09398,SMS Spam,cpu,b69d45b336ac6edba39a787d7eb09398,b69d45b336ac6edba39a787d7eb09398,k-SVC,b69d45b336ac6edba39a787d7eb09398,b69d45b336ac6edba39a787d7eb09398,0.515,16.75130655153168,cpu,1725767795.9750826,1725767789.7578716,6.41342396,0.0160335599,cpu,1725767789.7575798,1725767788.9930973,0.78919456,0.0078919456,raw_data/sms-spam_undersampled_1450.csv,label,5,True,True,400,100,deckard.base.files.FileConfig,data,d908748a0958564c2da305e45befce53,.pkl,sms_spam,b69d45b336ac6edba39a787d7eb09398,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,5,True,True,400,100,label,223.1848655768645,,auto,rbf,1,Levenshtein,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
b6492186f3a54a04e34926f872da198e,train,deckard.base.experiment.Experiment,b6492186f3a54a04e34926f872da198e,SMS Spam,cpu,b6492186f3a54a04e34926f872da198e,b6492186f3a54a04e34926f872da198e,k-SVC,b6492186f3a54a04e34926f872da198e,b6492186f3a54a04e34926f872da198e,0.94,2.072334579668944,cpu,1725767648.8734646,1725767640.132939,9.69979678,0.02424949195,cpu,1725767640.1327896,1725767638.9462242,1.31094962,0.0131094962,raw_data/sms-spam_undersampled_1450.csv,label,8,True,True,400,100,deckard.base.files.FileConfig,data,593546bdc22be4bff54cf2ea75b17b0e,.pkl,sms_spam,b6492186f3a54a04e34926f872da198e,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,8,True,True,400,100,label,142.37366504929105,,auto,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
b60007c96cbfd7eed8768dd2a06f6736,train,deckard.base.experiment.Experiment,b60007c96cbfd7eed8768dd2a06f6736,SMS Spam,cpu,b60007c96cbfd7eed8768dd2a06f6736,b60007c96cbfd7eed8768dd2a06f6736,k-SVC,b60007c96cbfd7eed8768dd2a06f6736,b60007c96cbfd7eed8768dd2a06f6736,0.94,2.072334579668944,cpu,1725767715.6875231,1725767706.9479945,9.72967742,0.02432419355,cpu,1725767706.947828,1725767705.7907648,1.27571843,0.0127571843,raw_data/sms-spam_undersampled_1450.csv,label,8,True,True,400,100,deckard.base.files.FileConfig,data,593546bdc22be4bff54cf2ea75b17b0e,.pkl,sms_spam,b60007c96cbfd7eed8768dd2a06f6736,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,8,True,True,400,100,label,191.26253469558625,,auto,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
