,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,model.init.max_iter,Metric,model.init.modified,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
13b7b972260585c40c2682e9637600b8,train,deckard.base.experiment.Experiment,13b7b972260585c40c2682e9637600b8,SMS Spam,cpu,13b7b972260585c40c2682e9637600b8,13b7b972260585c40c2682e9637600b8,k-Logistic,13b7b972260585c40c2682e9637600b8,13b7b972260585c40c2682e9637600b8,0.9675,1.1225202278024755,cpu,1725868265.812636,1725868228.3615534,40.41332455,0.101033311375,cpu,1725868228.3612337,1725868197.80364,27.84854937,0.05569709874,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,400,500,deckard.base.files.FileConfig,data,e64d2e9abb45fc4adb6275baf9b3557d,.pkl,sms_spam,13b7b972260585c40c2682e9637600b8,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,400,500,label,984.903598022783,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.5645011644662125e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
12f1c7bd6347e725a1c9889d37012c39,train,deckard.base.experiment.Experiment,12f1c7bd6347e725a1c9889d37012c39,SMS Spam,cpu,12f1c7bd6347e725a1c9889d37012c39,12f1c7bd6347e725a1c9889d37012c39,k-Logistic,12f1c7bd6347e725a1c9889d37012c39,12f1c7bd6347e725a1c9889d37012c39,0.95,1.7269608086748656,cpu,1725868558.0294707,1725868520.937082,40.11503768,0.1002875942,cpu,1725868520.936725,1725868490.573246,27.77614899,0.05555229798,raw_data/sms-spam_undersampled_1450.csv,label,9,True,True,400,500,deckard.base.files.FileConfig,data,e1cb07eb901b2d8f5f0ad22e2d5847d9,.pkl,sms_spam,12f1c7bd6347e725a1c9889d37012c39,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,9,True,True,400,500,label,22.080785059922302,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.1050895042943623e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
0b5b006803b2ca1bd35a641c57f5689c,train,deckard.base.experiment.Experiment,0b5b006803b2ca1bd35a641c57f5689c,SMS Spam,cpu,0b5b006803b2ca1bd35a641c57f5689c,0b5b006803b2ca1bd35a641c57f5689c,k-Logistic,0b5b006803b2ca1bd35a641c57f5689c,0b5b006803b2ca1bd35a641c57f5689c,0.965,1.2088631708026014,cpu,1725868637.8373108,1725868596.6282306,39.47244573,0.098681114325,cpu,1725868596.6279683,1725868566.0142884,28.30301497,0.05660602994,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,0b5b006803b2ca1bd35a641c57f5689c,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,18.8584537835438,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.580303303223295e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
0a2ab5d8cfe916a48b4b9d44a63b4747,train,deckard.base.experiment.Experiment,0a2ab5d8cfe916a48b4b9d44a63b4747,SMS Spam,cpu,0a2ab5d8cfe916a48b4b9d44a63b4747,0a2ab5d8cfe916a48b4b9d44a63b4747,k-Logistic,0a2ab5d8cfe916a48b4b9d44a63b4747,0a2ab5d8cfe916a48b4b9d44a63b4747,0.945,1.8996506926622676,cpu,1725868557.3893738,1725868520.5728378,39.73824231,0.099345605775,cpu,1725868520.5721676,1725868490.5737958,27.24738502,0.05449477004,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,400,500,deckard.base.files.FileConfig,data,0543e5226770cd1a413be525a8a7bee4,.pkl,sms_spam,0a2ab5d8cfe916a48b4b9d44a63b4747,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,400,500,label,14.317104737190164,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,4.155465053819298e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
0717bf7ea477440023f992aac9e48f7a,train,deckard.base.experiment.Experiment,0717bf7ea477440023f992aac9e48f7a,SMS Spam,cpu,0717bf7ea477440023f992aac9e48f7a,0717bf7ea477440023f992aac9e48f7a,k-Logistic,0717bf7ea477440023f992aac9e48f7a,0717bf7ea477440023f992aac9e48f7a,0.965,1.2088631708026014,cpu,1725868486.8517158,1725868445.526989,39.91726893,0.099793172325,cpu,1725868445.5269089,1725868418.9015882,28.57274174,0.05714548348,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,0717bf7ea477440023f992aac9e48f7a,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,8.531924081075006,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,2.7315731535937253e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
0431d0c53d975edc091c45c073ba53b6,train,deckard.base.experiment.Experiment,0431d0c53d975edc091c45c073ba53b6,SMS Spam,cpu,0431d0c53d975edc091c45c073ba53b6,0431d0c53d975edc091c45c073ba53b6,k-Logistic,0431d0c53d975edc091c45c073ba53b6,0431d0c53d975edc091c45c073ba53b6,0.965,1.2088631708026014,cpu,1725868113.052952,1725868070.904664,40.69902883,0.101747572075,cpu,1725868070.904589,1725868044.744374,28.14476194,0.05628952388,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,0431d0c53d975edc091c45c073ba53b6,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,10.507467012752382,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,4.1947404176002295e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
03d537bc1461e4cff42a4432785846d8,train,deckard.base.experiment.Experiment,03d537bc1461e4cff42a4432785846d8,SMS Spam,cpu,03d537bc1461e4cff42a4432785846d8,03d537bc1461e4cff42a4432785846d8,k-Logistic,03d537bc1461e4cff42a4432785846d8,03d537bc1461e4cff42a4432785846d8,0.965,1.2088631708026014,cpu,1725868415.7594943,1725868373.7973232,40.31738081,0.100793452025,cpu,1725868373.7972383,1725868347.5516183,28.22923375,0.0564584675,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,03d537bc1461e4cff42a4432785846d8,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,12.78847858044033,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.4576648522731926e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
2074cde3327eb9c11470092468f57ba9,train,deckard.base.experiment.Experiment,2074cde3327eb9c11470092468f57ba9,SMS Spam,cpu,2074cde3327eb9c11470092468f57ba9,2074cde3327eb9c11470092468f57ba9,k-Logistic,2074cde3327eb9c11470092468f57ba9,2074cde3327eb9c11470092468f57ba9,0.95,1.7269508137069878,cpu,1725868710.813013,1725868669.2234576,39.9512059,0.09987801475,cpu,1725868669.2233686,1725868643.095579,28.06300349,0.05612600698,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,400,500,deckard.base.files.FileConfig,data,5cce4a9d16923dc6248f8a933ef2917d,.pkl,sms_spam,2074cde3327eb9c11470092468f57ba9,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,400,500,label,64.52662463727341,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.215929273597213e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
8ce85141a5e8a19e7a7328993edf01d0,train,deckard.base.experiment.Experiment,8ce85141a5e8a19e7a7328993edf01d0,SMS Spam,cpu,8ce85141a5e8a19e7a7328993edf01d0,8ce85141a5e8a19e7a7328993edf01d0,k-Logistic,8ce85141a5e8a19e7a7328993edf01d0,8ce85141a5e8a19e7a7328993edf01d0,0.965,1.2088631708026014,cpu,1725868557.8562517,1725868520.6069927,40.27273433,0.100681835825,cpu,1725868520.6066704,1725868490.5845082,27.43644265,0.0548728853,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,8ce85141a5e8a19e7a7328993edf01d0,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,16.436940298364114,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.1478930404426103e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
380a1c32526f0a83623298287eb0ba11,train,deckard.base.experiment.Experiment,380a1c32526f0a83623298287eb0ba11,SMS Spam,cpu,380a1c32526f0a83623298287eb0ba11,380a1c32526f0a83623298287eb0ba11,k-Logistic,380a1c32526f0a83623298287eb0ba11,380a1c32526f0a83623298287eb0ba11,0.965,1.2088631708026014,cpu,1725868782.5246086,1725868739.8558056,41.32330646,0.10330826615,cpu,1725868739.8557236,1725868714.0910523,27.73404267,0.05546808534,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,380a1c32526f0a83623298287eb0ba11,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,979.6183755018664,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,4.037445382870221e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
3c81612ab845ea49636cc4548e246379,train,deckard.base.experiment.Experiment,3c81612ab845ea49636cc4548e246379,SMS Spam,cpu,3c81612ab845ea49636cc4548e246379,3c81612ab845ea49636cc4548e246379,k-Logistic,3c81612ab845ea49636cc4548e246379,3c81612ab845ea49636cc4548e246379,0.965,1.2088631708026014,cpu,1725869397.036157,1725869358.257358,41.95454024,0.1048863506,cpu,1725869358.2572615,1725869328.9302945,26.87137644,0.05374275288,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,3c81612ab845ea49636cc4548e246379,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,989.123408072286,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.38964209699279e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
8b1b4fd2fd83599d997eb1e821ad8e0f,train,deckard.base.experiment.Experiment,8b1b4fd2fd83599d997eb1e821ad8e0f,SMS Spam,cpu,8b1b4fd2fd83599d997eb1e821ad8e0f,8b1b4fd2fd83599d997eb1e821ad8e0f,k-Logistic,8b1b4fd2fd83599d997eb1e821ad8e0f,8b1b4fd2fd83599d997eb1e821ad8e0f,0.96,1.3815650487514566,cpu,1725868710.1442096,1725868668.770693,39.70451893,0.099261297325,cpu,1725868668.77061,1725868643.0632737,27.59275365,0.0551855073,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,400,500,deckard.base.files.FileConfig,data,e64d2e9abb45fc4adb6275baf9b3557d,.pkl,sms_spam,8b1b4fd2fd83599d997eb1e821ad8e0f,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,400,500,label,10.801241035817345,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.6834310965546446e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
8ae8c3b0c480593e430527877f862526,train,deckard.base.experiment.Experiment,8ae8c3b0c480593e430527877f862526,SMS Spam,cpu,8ae8c3b0c480593e430527877f862526,8ae8c3b0c480593e430527877f862526,k-Logistic,8ae8c3b0c480593e430527877f862526,8ae8c3b0c480593e430527877f862526,0.965,1.2088631708026014,cpu,1725868036.5538254,1725867994.3457394,40.54400923,0.101360023075,cpu,1725867994.3454535,1725867963.8557954,28.12782895,0.0562556579,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,8ae8c3b0c480593e430527877f862526,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,970.3777530966352,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,4.167413237099525e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
8168111dcd3e829a0e5ae9230341ff61,train,deckard.base.experiment.Experiment,8168111dcd3e829a0e5ae9230341ff61,SMS Spam,cpu,8168111dcd3e829a0e5ae9230341ff61,8168111dcd3e829a0e5ae9230341ff61,k-Logistic,8168111dcd3e829a0e5ae9230341ff61,8168111dcd3e829a0e5ae9230341ff61,0.965,1.2088631708026014,cpu,1725868710.07918,1725868669.0992873,39.31721105,0.098293027625,cpu,1725868669.0992055,1725868643.0944402,28.02578387,0.05605156774,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,8168111dcd3e829a0e5ae9230341ff61,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,11.904824348451651,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.48762807468687e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
8066e112ca2517154de14497103b0bf8,train,deckard.base.experiment.Experiment,8066e112ca2517154de14497103b0bf8,SMS Spam,cpu,8066e112ca2517154de14497103b0bf8,8066e112ca2517154de14497103b0bf8,k-Logistic,8066e112ca2517154de14497103b0bf8,8066e112ca2517154de14497103b0bf8,0.965,1.2088631708026014,cpu,1725868415.2980134,1725868373.7161307,40.0587637,0.10014690925,cpu,1725868373.71605,1725868347.5473466,28.08591167,0.05617182334,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,8066e112ca2517154de14497103b0bf8,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,565.935055770335,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.183977760887798e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
7adc9beef89b23a1b8909327d2b111ba,train,deckard.base.experiment.Experiment,7adc9beef89b23a1b8909327d2b111ba,SMS Spam,cpu,7adc9beef89b23a1b8909327d2b111ba,7adc9beef89b23a1b8909327d2b111ba,k-Logistic,7adc9beef89b23a1b8909327d2b111ba,7adc9beef89b23a1b8909327d2b111ba,0.965,1.2088631708026014,cpu,1725868112.1834166,1725868070.5543334,39.98676268,0.0999669067,cpu,1725868070.554258,1725868044.7349412,27.72234948,0.05544469896,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,7adc9beef89b23a1b8909327d2b111ba,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,888.0272666335587,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.889805438674244e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
76d997f404aa8aa50fb96d98bcf6daf8,train,deckard.base.experiment.Experiment,76d997f404aa8aa50fb96d98bcf6daf8,SMS Spam,cpu,76d997f404aa8aa50fb96d98bcf6daf8,76d997f404aa8aa50fb96d98bcf6daf8,k-Logistic,76d997f404aa8aa50fb96d98bcf6daf8,76d997f404aa8aa50fb96d98bcf6daf8,0.96,1.3815570527771543,cpu,1725869313.629142,1725869277.9650834,32.46724,0.0811681,cpu,1725869277.965003,1725869251.875829,22.30620061,0.04461240122,raw_data/sms-spam_undersampled_1450.csv,label,4,True,True,400,500,deckard.base.files.FileConfig,data,bbd408161394651cf07a1c9e0c444902,.pkl,sms_spam,76d997f404aa8aa50fb96d98bcf6daf8,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,4,True,True,400,500,label,13.053015417427378,balanced,True,1,1000,Ratio,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.1280506736759174e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
75451f01c2c3102a165b78d52aa92842,train,deckard.base.experiment.Experiment,75451f01c2c3102a165b78d52aa92842,SMS Spam,cpu,75451f01c2c3102a165b78d52aa92842,75451f01c2c3102a165b78d52aa92842,k-Logistic,75451f01c2c3102a165b78d52aa92842,75451f01c2c3102a165b78d52aa92842,0.9475,1.813311747649293,cpu,1725872175.9375875,1725871499.732023,687.64494996,1.7191123749,cpu,1725871499.73167,1725871082.9009595,422.39452501,0.84478905002,raw_data/sms-spam_undersampled_1450.csv,label,5,True,True,400,500,deckard.base.files.FileConfig,data,4989ef28e2ed83b39d0ac791b4ce43da,.pkl,sms_spam,75451f01c2c3102a165b78d52aa92842,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,5,True,True,400,500,label,445.3679040696161,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,5.435857057203912e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
720fa47e28024f8ae06e9f8cc6e48696,train,deckard.base.experiment.Experiment,720fa47e28024f8ae06e9f8cc6e48696,SMS Spam,cpu,720fa47e28024f8ae06e9f8cc6e48696,720fa47e28024f8ae06e9f8cc6e48696,k-Logistic,720fa47e28024f8ae06e9f8cc6e48696,720fa47e28024f8ae06e9f8cc6e48696,0.965,1.2088631708026014,cpu,1725868113.5857725,1725868070.8297174,41.21576578,0.10303941445,cpu,1725868070.8296394,1725868044.73554,28.04338982,0.05608677964,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,720fa47e28024f8ae06e9f8cc6e48696,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,999.4114101857112,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,4.224280053092701e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
70a7053e092bfba9f71ddb60151e0ed8,train,deckard.base.experiment.Experiment,70a7053e092bfba9f71ddb60151e0ed8,SMS Spam,cpu,70a7053e092bfba9f71ddb60151e0ed8,70a7053e092bfba9f71ddb60151e0ed8,k-Logistic,70a7053e092bfba9f71ddb60151e0ed8,70a7053e092bfba9f71ddb60151e0ed8,0.965,1.2088631708026014,cpu,1725868111.8696702,1725868070.3245442,39.829648,0.09957412,cpu,1725868070.324462,1725868044.7350924,27.52312047,0.05504624094,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,70a7053e092bfba9f71ddb60151e0ed8,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,960.6391002611806,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,4.0597327427345705e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
709f95aa86316ea6108fa1ac35e3d778,train,deckard.base.experiment.Experiment,709f95aa86316ea6108fa1ac35e3d778,SMS Spam,cpu,709f95aa86316ea6108fa1ac35e3d778,709f95aa86316ea6108fa1ac35e3d778,k-Logistic,709f95aa86316ea6108fa1ac35e3d778,709f95aa86316ea6108fa1ac35e3d778,0.965,1.2088631708026014,cpu,1725868188.8658257,1725868147.1546793,40.63645774,0.10159114435,cpu,1725868147.1545997,1725868121.0166447,28.15077886,0.05630155772,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,709f95aa86316ea6108fa1ac35e3d778,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,9.249193470865816,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.4265733064488305e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
707457eacc33adf774bdf672b7669019,train,deckard.base.experiment.Experiment,707457eacc33adf774bdf672b7669019,SMS Spam,cpu,707457eacc33adf774bdf672b7669019,707457eacc33adf774bdf672b7669019,k-Logistic,707457eacc33adf774bdf672b7669019,707457eacc33adf774bdf672b7669019,0.965,1.2088631708026014,cpu,1725868415.9525926,1725868373.797108,40.55232898,0.10138082245,cpu,1725868373.7970357,1725868347.574332,28.16469411,0.05632938822,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,707457eacc33adf774bdf672b7669019,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,18.182859332306325,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.4090707413397889e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
6ed8591df96c79d664679e14fdd96d88,train,deckard.base.experiment.Experiment,6ed8591df96c79d664679e14fdd96d88,SMS Spam,cpu,6ed8591df96c79d664679e14fdd96d88,6ed8591df96c79d664679e14fdd96d88,k-Logistic,6ed8591df96c79d664679e14fdd96d88,6ed8591df96c79d664679e14fdd96d88,0.965,1.2088631708026014,cpu,1725868780.8057263,1725868739.288556,40.09382023,0.100234550575,cpu,1725868739.2880943,1725868714.065336,27.06571715,0.0541314343,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,6ed8591df96c79d664679e14fdd96d88,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,14.762256829160286,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,4.400889047473257e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
63119d4f8e74be6b8dc6e665c11af25e,train,deckard.base.experiment.Experiment,63119d4f8e74be6b8dc6e665c11af25e,SMS Spam,cpu,63119d4f8e74be6b8dc6e665c11af25e,63119d4f8e74be6b8dc6e665c11af25e,k-Logistic,63119d4f8e74be6b8dc6e665c11af25e,63119d4f8e74be6b8dc6e665c11af25e,0.9575,1.4679179867194596,cpu,1725868265.6603034,1725868228.2649176,40.3347772,0.100836943,cpu,1725868228.2645085,1725868197.8036077,27.9342651,0.0558685302,raw_data/sms-spam_undersampled_1450.csv,label,5,True,True,400,500,deckard.base.files.FileConfig,data,4989ef28e2ed83b39d0ac791b4ce43da,.pkl,sms_spam,63119d4f8e74be6b8dc6e665c11af25e,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,5,True,True,400,500,label,2.26067766526352,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.589700354961288e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
